id,gender,age,year,school,mar,income,job,region,phone_usage_per_m,telecom
1680002,2,51,2020,4,2,5,1,1,43,1
1680003,1,25,2020,5,1,8,1,1,51,2
1680004,1,22,2020,5,1,4,2,1,75,1
1690001,1,47,2020,5,2,9,1,1,43,1
1690002,2,45,2020,5,2,9,1,1,43,1
1700001,1,45,2020,5,2,9,1,1,38,1
1700002,2,40,2020,5,2,7,1,1,38,1
1700003,1,10,2020,2,1,1,2,1,19,1
1710001,1,54,2020,5,2,11,1,1,33,2
1710002,2,52,2020,5,2,9,1,1,33,2
1720001,1,51,2020,5,2,14,1,1,59,1
1720002,2,47,2020,5,2,8,1,1,39,1
1730001,1,45,2020,5,2,15,1,1,56,2
1730002,2,44,2020,5,2,7,1,1,24,2
1740001,1,57,2020,5,2,8,1,8,65,3
1740002,2,55,2020,5,2,1,2,8,55,3
1740003,2,28,2020,5,1,7,1,8,55,3
1740004,1,25,2020,5,1,1,2,8,45,3
1740005,2,84,2020,3,3,1,2,8,25, 
1760001,1,54,2020,5,2,18,1,8,55,2
1760002,2,48,2020,5,2,1,2,8,49,2
1760003,2,23,2020,5,1,1,2,8,69,2
1760004,2,19,2020,5,1,1,2,8,69,2
1800001,1,53,2020,5,2,18,1,8,55,3
1800002,2,50,2020,4,2,1,2,8,50,3
1800003,2,23,2020,5,1,1,2,8,55,3
1840001,1,52,2020,4,2,8,1,8,65,1
1840002,2,51,2020,4,2,1,2,8,55,1
1850002,2,46,2020,5,2,5,1,8,33,1
1850003,2,24,2020,5,1,3,2,8,12,2
1850004,2,23,2020,5,1,1,2,8,33,1
1850005,1,21,2020,5,1,1,2,8,33,1
1870001,1,46,2020,5,2,17,1,8,51,1
1870002,2,45,2020,5,2,6,1,8,43,1
1870003,2,18,2020,4,1,1,2,8,32,1
1870004,2,15,2020,3,1,1,2,8,32,1
1880001,1,57,2020,5,2,6,1,8,70,1
1880002,2,53,2020,5,2,12,1,8,50,1
1880003,2,25,2020,5,1,8,1,8,48,1
1890001,1,81,2020,5,2,1,2,8,20, 
1890002,2,78,2020,5,2,1,2,8,20, 
1960001,1,82,2020,4,2,5,1,1,42,2
1960002,2,75,2020,4,2,1,2,1,42,2
1980001,1,51,2020,4,1,6,1,1,100,1
1990001,1,55,2020,5,2,9,1,1,49,1
1990002,2,53,2020,5,2,8,1,1,39,1
1990003,1,25,2020,5,1,1,2,1,39,1
1990004,1,20,2020,5,1,1,2,1,51,1
2000002,2,62,2020,4,2,4,1,1,39,1
2000005,1,22,2020,5,1,1,2,1,50,1
2010001,2,68,2020,4,4,5,1,8,39,1
2010002,1,40,2020,5,1,9,1,8,90,1
2030001,1,39,2020,4,2,7,1,1,49,3
2030002,2,40,2020,5,2,7,1,1,37,2
2030003,2,15,2020,3,1,1,2,1,42,2
2030004,1,11,2020,2,1,1,2,1,25,2
2040001,2,58,2020,4,4,5,1,8,38,2
2050001,1,50,2020,5,1,9,1,1,62,2
2060001,2,87,2020,2,3,3,1,1,20, 
2070001,1,56,2020,5,2,9,1,1,48,1
2070002,2,54,2020,5,2,7,1,1,39,1
2070003,1,20,2020,5,1,1,2,1,47,1
2080001,1,60,2020,4,2,8,1,1,48,3
2080002,2,57,2020,4,2,1,2,1,39,3
2080003,2,30,2020,5,1,7,1,1,77,3
2080004,2,26,2020,5,1,6,1,1,76,3
2100001,1,82,2020,2,2,5,2,1,38,1
2100002,2,65,2020,4,2,1,2,1,38,1
2110001,1,72,2020,4,2,1,2,1,35,1
2110002,2,67,2020,4,2,1,2,1,25,1
2110003,1,41,2020,5,1,9,1,1,77,3
2120001,1,82,2020,3,2,1,2,1,14, 
2120002,2,78,2020,2,2,1,2,1,17, 
2130001,1,77,2020,4,2,5,2,1,9, 
2130002,2,75,2020,4,2,1,2,1,9, 
2140002,2,71,2020,2,2,1,2,1,15, 
2150001,1,72,2020,4,2,5,1,1,20, 
2150002,2,64,2020,4,2,1,2,1,38,1
2170001,1,52,2020,5,2,7,1,1,48,2
2170002,2,48,2020,5,2,7,1,1,48,2
2170003,2,24,2020,5,1,7,1,1,88,2
2170004,2,20,2020,5,1,1,2,1,35,2
2180001,1,60,2020,4,2,9,1,1,38,3
2180002,2,53,2020,4,2,1,2,1,39,3
2180003,2,28,2020,5,1,6,1,1,77,3
2180004,2,26,2020,5,1,6,1,1,78,3
2180005,2,19,2020,5,1,1,2,1,78,3
2190001,1,45,2020,5,2,7,1,1,52,2
2190002,2,41,2020,5,2,1,2,1,42,2
2190003,2,11,2020,2,1,1,2,1,25,2
2190004,1,8,2020,2,1,1,2,1,25,2
2200002,2,64,2020,4,2,1,2,1,39,1
2210001,1,81,2020,2,2,4,1,1,15, 
2210002,2,76,2020,2,2,1,2,1,15, 
2220001,1,64,2020,4,2,5,1,1,15, 
2220002,2,60,2020,4,2,1,2,1,39,3
2220003,2,27,2020,5,1,7,1,1,77,3
2230001,2,84,2020,3,3,1,2,1,18, 
2230002,1,48,2020,5,1,9,1,1,88,2
2340001,1,42,2020,5,2,8,1,8,69,1
2340002,2,42,2020,5,2,6,1,8,69,1
2340003,2,12,2020,2,1,1,2,8,20,1
2340004,1,10,2020,2,1,1,2,8,20,1
2350001,1,43,2020,5,2,6,1,8,17,4
2350002,2,46,2020,4,2,1,2,8,33,4
2350003,2,12,2020,2,1,1,2,8,13,4
2350005,1,70,2020,4,3,2,2,8,30,4
2360001,1,45,2020,5,2,18,1,8,66,3
2360002,2,44,2020,4,2,5,1,8,44,3
2360003,2,17,2020,4,1,1,2,8,65,3
2360004,2,15,2020,3,1,1,2,8,33,3
2400001,1,67,2020,4,2,5,1,8,35, 
2400002,2,66,2020,3,2,1,2,8,35,1
2410001,1,62,2020,5,2,12,2,8,45,1
2410002,2,55,2020,4,2,6,1,8,39,1
2410003,1,31,2020,5,1,6,1,8,90,1
2420001,1,61,2020,6,2,9,1,8,55,3
2420002,2,54,2020,6,2,8,1,8,55,3
2420003,1,27,2020,5,1,1,2,8,28,3
2420004,1,23,2020,5,1,2,2,8,21,3
2430001,1,44,2020,4,2,12,1,8,62,2
2430002,2,44,2020,4,2,1,2,8,63,2
2430003,1,17,2020,4,1,1,2,8,35,2
2430004,2,14,2020,3,1,1,2,8,29,2
2450001,1,45,2020,5,2,10,1,8,55,3
2450002,2,45,2020,4,2,4,1,8,38,3
2450003,2,18,2020,4,1,1,2,8,30,3
2450004,2,16,2020,4,1,1,2,8,28,3
2450005,1,15,2020,3,1,1,2,8,30,3
2460001,1,68,2020,3,2,6,1,8,30,1
2460002,2,64,2020,2,2,1,2,8,30,1
2620001,1,45,2020,5,2,11,1,8,150,3
2620002,2,44,2020,5,1,10,1,8,150,3
2620003,1,16,2020,4,1,1,2,8,30,3
2620004,2,13,2020,3,1,1,2,8,80,3
2640001,1,56,2020,5,2,7,1,8,70,3
2640002,2,51,2020,4,2,1,2,8,50,3
2640003,2,29,2020,5,1,7,1,8,100,3
2640004,2,27,2020,5,2,9,1,8,90,3
2640005,1,24,2020,5,1,15,1,8,80,3
2650001,1,52,2020,4,2,8,1,8,24,1
2650002,2,48,2020,4,2,1,2,8,19,1
2650003,2,25,2020,5,1,6,1,8,30,1
2650004,1,23,2020,5,1,2,2,8,15,1
2690001,1,60,2020,5,2,9,1,8,38,1
2690002,2,57,2020,4,2,1,2,8,40,1
2690003,1,32,2020,5,1,6,1,8,60,1
2690004,2,30,2020,5,1,6,1,8,55,1
2700001,1,67,2020,4,2,1,2,8,40,3
2700002,2,60,2020,4,2,1,2,8,40,3
2700003,1,27,2020,5,1,7,1,8,80,1
2710001,1,50,2020,5,2,8,1,8,50,1
2710002,2,47,2020,4,2,1,2,8,48,1
2710003,1,16,2020,4,1,1,2,8,30,1
2720001,1,46,2020,5,2,9,1,8,50,1
2720002,2,44,2020,5,2,1,2,8,45,1
2730001,1,43,2020,5,2,9,1,8,45,3
2730002,2,41,2020,5,2,1,2,8,45,3
2730003,1,11,2020,2,1,1,2,8,25,3
2750002,2,51,2020,4,2,1,2,8,40,2
2750004,1,29,2020,4,1,5,1,8,50,2
2760001,1,55,2020,4,2,9,1,8,45,1
2760002,2,57,2020,4,2,1,2,8,40,1
2760003,1,26,2020,5,1,6,1,8,70,1
2760004,2,24,2020,5,1,6,1,8,60,1
2770001,1,43,2020,5,2,8,1,8,40,1
2770002,2,43,2020,4,2,1,2,8,40,1
2770003,2,10,2020,2,1,1,2,8,40,1
2780001,1,62,2020,5,2,9,1,8,40,1
2780002,2,62,2020,4,2,1,2,8,40,3
2800001,1,45,2020,5,2,9,1,8,50,3
2800002,2,44,2020,5,2,1,2,8,45,3
2810001,1,36,2020,5,2,8,1,8,50,1
2810002,2,33,2020,5,2,1,2,8,50,1
2830001,1,56,2020,5,2,7,1,8,40,1
2830002,2,55,2020,5,2,7,1,8,40,1
2830003,2,30,2020,6,1,7,1,8,60,1
2830004,1,29,2020,5,1,1,2,8,60,1
2840001,1,61,2020,4,2,12,1,8,45,3
2840002,2,58,2020,4,2,1,2,8,40,3
2840003,1,32,2020,5,1,1,2,8,60,3
2840004,2,28,2020,5,1,7,1,8,48,3
2850001,2,88,2020,2,3,2,2,5,30,1
2850002,1,48,2020,5,1,7,1,5,52,1
2870002,2,85,2020,2,3,2,2,5, , 
2890001,1,58,2020,4,2,7,1,5,52,1
2890002,2,53,2020,4,2,1,2,5,30,1
2890005,1,17,2020,4,1,1,2,5,32,1
2890006,1,13,2020,3,1,1,2,5,37,1
2930001,1,78,2020,3,2,2,2,5,25,1
2930002,2,76,2020,2,2,2,2,5,25,1
2930003,2,37,2020,5,1,6,1,5,30,1
2960001,1,51,2020,4,2,11,1,4,28,1
2960002,2,48,2020,4,2,6,1,4,25,1
2960004,1,21,2020,5,1,1,2,4,57,1
2960005,1,16,2020,4,1,1,2,4,69,1
3000001,1,45,2020,5,2,8,1,4,45,1
3000002,2,45,2020,5,2,6,1,4,49,1
3000003,1,16,2020,4,1,1,2,4,35,1
3000004,1,15,2020,3,1,1,2,4,39,1
3020001,1,39,2020,5,2,9,1,4,70,1
3020002,2,39,2020,5,2,1,2,4,62,1
3020003,2,10,2020,2,1,1,2,4,16,1
3060004,1,24,2020,5,1,4,1,4,58,2
3070001,1,54,2020,4,2,7,1,4,61,1
3070002,2,51,2020,4,2,6,1,4,69,1
3080001,1,50,2020,4,2,9,1,4,75,1
3080002,2,45,2020,4,2,8,1,4,32,1
3080003,2,20,2020,5,1,1,2,4,25,1
3080004,1,14,2020,3,1,1,2,4,23,1
3100002,2,54,2020,5,2,1,2,4,50,2
3100003,1,27,2020,4,1,4,1,4,80,2
3110001,1,56,2020,5,2,8,1,4,87,1
3110002,2,55,2020,5,2,1,2,4,50,2
3110003,2,25,2020,5,1,6,1,4,42,1
3130001,1,48,2020,4,2,6,1,4,50,1
3130002,2,48,2020,4,2,1,2,4,36,1
3130003,2,12,2020,2,1,1,2,4,21,1
3160001,1,90,2020,3,2,5,1,1,58,1
3160002,2,85,2020,2,2,1,2,1,10, 
3170002,2,52,2020,4,2,5,1,1,24,1
3180001,1,67,2020,4,2,6,1,1,34, 
3180003,2,37,2020,4,1,4,1,1,45,1
3190002,2,37,2020,5,1,7,1,1,51,1
3200001,2,74,2020,3,3,1,2,1,21, 
3200002,2,48,2020,4,1,7,1,1,42,1
3210001,2,57,2020,4,4,5,1,1,31,2
3220001,1,60,2020,4,2,6,1,1,34,3
3220002,2,58,2020,3,2,5,1,1,45,3
3240001,2,46,2020,5,4,11,1,1,72,1
3250001,1,50,2020,5,2,12,1,1,64,2
3250002,2,49,2020,5,2,1,2,1,52,2
3260001,1,48,2020,5,2,13,1,1,58,1
3260002,2,42,2020,4,2,1,2,1,52,1
3260003,1,15,2020,3,1,1,2,1,62,1
3270001,1,56,2020,5,2,11,1,1,33,3
3270003,1,26,2020,5,1,1,2,1,56,1
3270004,2,56,2020,5,2,1,2,1,47,1
3280002,2,49,2020,4,2,1,2,1,48,2
3290002,2,63,2020,5,2,1,2,1,56,2
3300001,2,54,2020,5,2,1,2,1,47,2
3300002,1,53,2020,5,2,12,1,1,61,1
3300003,1,20,2020,5,1,1,2,1,47,2
3300004,2,19,2020,5,1,1,2,1,42,2
3310002,2,52,2020,5,2,1,2,1,56,3
3330001,1,50,2020,5,2,12,1,1,65,1
3330002,2,48,2020,4,2,1,2,1,63,1
3330003,2,22,2020,5,1,1,2,1,54,1
3330004,1,21,2020,5,1,1,2,1,66,1
3350002,2,49,2020,5,2,1,2,1,46,1
3360002,2,63,2020,4,2,1,2,1,63,2
3360003,1,36,2020,5,1,1,2,1,55,2
3370002,2,59,2020,4,2,1,2,1,56,1
3370004,1,32,2020,5,1,8,1,1,49,1
3390001,2,67,2020,4,3,4,2,4,7, 
3390101,1,45,2020,5,2,10,1,4,95,3
3390102,2,43,2020,5,2,4,1,4,58,3
3390103,2,18,2020,4,1,1,2,4,34,3
3390104,1,17,2020,4,1,1,2,4,86,3
