id,gender,age,year,school,mar,income,job,region,phone_usage_per_m,mobile_bundle,telecom,telecom_change,telecom_change_yn
63040001,1,68,2025,4,2,3,2,10,40,1,3,3,0
63040002,2,55,2017,4,2,1,2,10,50,1,3,3,0
63040002,2,56,2018,4,2,1,2,10,40,1,3,3,0
63040002,2,57,2019,4,2,1,2,10,39,1,1,3,1
63040002,2,58,2020,4,2,1,2,10,35,1,1,1,0
63040002,2,59,2021,4,2,2,2,10,37,1,3,1,1
63040002,2,60,2022,4,2,1,2,10,50,1,3,3,0
63040002,2,61,2023,4,2,2,2,10,55,1,3,3,0
63040002,2,62,2024,4,2,1,2,10,30,1,3,3,0
63040002,2,63,2025,4,2,1,2,10,40,1,3,3,0
63060001,1,55,2017,5,2,8,1,10,70,1,3,3,0
63060001,1,56,2018,5,2,7,1,10,65,1,3,3,0
63060001,1,57,2019,5,2,8,1,10,65,1,3,3,0
63060001,1,58,2020,5,2,8,1,10,65,1,3,3,0
63060001,1,59,2021,5,2,11,1,10,55,1,3,3,0
63060001,1,60,2022,5,2,9,1,10,80,1,3,3,0
63060001,1,61,2023,5,2,10,1,10,80,1,3,3,0
63060001,1,62,2024,5,2,9,1,10,50,1,3,3,0
63060001,1,63,2025,5,2,8,1,10,50,1,3,3,0
63060002,2,54,2017,5,2,8,1,10,45,1,3,3,0
63060002,2,55,2018,5,2,6,1,10,45,2,3,3,0
63060002,2,56,2019,5,2,9,1,10,35,1,3,3,0
63060002,2,57,2020,5,2,7,1,10,35,1,3,3,0
63060002,2,58,2021,5,2,1,2,10,50,1,3,3,0
63060002,2,59,2022,5,2,9,1,10,55,1,3,3,0
63060002,2,60,2023,5,2,7,2,10,50,1,3,3,0
63060002,2,61,2024,5,2,1,2,10,50,1,3,3,0
63060002,2,62,2025,5,2,8,1,10,50,1,3,3,0
63070001,1,34,2017,6,2,8,1,10,55,1,1,1,0
63070001,1,35,2018,6,2,7,1,10,55,1,1,1,0
63070001,1,36,2019,6,2,7,1,10,90,1,1,1,0
63070001,1,37,2020,6,2,8,1,10,90,1,1,1,0
63070001,1,38,2021,6,2,8,1,10,60,1,1,1,0
63070001,1,39,2022,6,2,9,1,10,40,1,1,1,0
63070001,1,40,2023,6,2,9,1,10,55,1,1,1,0
63070001,1,41,2024,6,2,9,1,10,50,1,1,1,0
63070001,1,42,2025,5,2,9,1,10,100,1,1,1,0
63070002,2,34,2017,5,2,1,2,10,43,1,1,1,0
63070002,2,35,2018,5,2,1,2,10,45,2,1,1,0
63070002,2,36,2019,5,2,1,2,10,40,1,1,1,0
63070002,2,37,2020,5,2,1,2,10,45,1,1,1,0
63070002,2,38,2021,5,2,1,2,10,45,1,1,1,0
63070002,2,39,2022,5,2,1,2,10,55,1,1,1,0
63070002,2,40,2023,5,2,1,2,10,50,1,1,1,0
63070002,2,41,2024,5,2,1,2,10,40,1,1,1,0
63070002,2,42,2025,5,2,1,2,10,45,1,1,1,0
63070004,2,9,2017,2,1,1,2,10,40,1,1,1,0
63070004,2,10,2018,2,1,1,2,10,45,2,1,1,0
63070004,2,11,2019,2,1,1,2,10,30,1,1,1,0
63070004,2,12,2020,2,1,1,2,10,24,1,1,1,0
63070004,2,13,2021,3,1,1,2,10,30,1,1,1,0
63070004,2,14,2022,3,1,1,2,10,32,1,1,1,0
63070004,2,15,2023,3,1,1,2,10,20,1,1,1,0
63070004,2,16,2024,4,1,1,2,10,20,1,1,1,0
63070004,2,17,2025,4,1,1,2,10,20,1,1,1,0
63090001,1,51,2017,3,2,8,1,10,45,2,2,2,0
63090001,1,52,2018,3,2,8,1,10,40,2,1,2,1
63090001,1,53,2019,3,2,6,1,10,35,2,1,1,0
63090001,1,54,2020,3,2,8,1,10,30,1,1,1,0
63090001,1,55,2021,3,2,7,1,10,50,1,1,1,0
63090001,1,56,2022,3,2,6,1,10,40,1,1,1,0
63090001,1,57,2023,3,2,7,1,10,40,1,1,1,0
63090001,1,58,2024,3,2,7,1,10,40,1,1,1,0
63090001,1,59,2025,3,2,6,1,10,40,1,1,1,0
63090002,2,51,2017,3,2,1,2,10,55,1,1,1,0
63090002,2,52,2018,3,2,1,2,10,45,1,1,1,0
63090002,2,53,2019,3,2,1,2,10,35,1,1,1,0
63090002,2,54,2020,3,2,1,2,10,35,1,1,1,0
63090002,2,55,2021,3,2,1,2,10,40,1,1,1,0
63090002,2,56,2022,3,2,1,2,10,55,1,1,1,0
63090002,2,57,2023,3,2,1,2,10,55,1,1,1,0
63090002,2,58,2024,3,2,1,2,10,40,1,1,1,0
63090002,2,59,2025,3,2,1,2,10,40,1,1,1,0
63090003,1,23,2017,5,1,1,2,10,50,1,1,1,0
63090003,1,24,2018,5,1,1,2,10,65,2,1,1,0
63090003,1,25,2019,5,1,6,1,10,45,1,1,1,0
63090003,1,26,2020,5,1,6,1,10,45,1,1,1,0
63090003,1,27,2021,5,1,6,1,10,45,1,1,1,0
63090003,1,28,2022,5,1,7,1,10,55,1,1,1,0
63090003,1,29,2023,5,1,7,1,10,55,1,1,1,0
63090003,1,30,2024,5,1,6,1,10,50,1,1,1,0
63090003,1,31,2025,5,1,6,1,10,50,1,3,1,1
63150001,1,59,2017,4,2,6,1,10,30,1,2,2,0
63150001,1,60,2018,4,2,5,1,10,30,1,2,2,0
63150001,1,61,2019,4,2,4,1,10,100,1,2,2,0
63150001,1,62,2020,4,2,4,1,10,100,1,2,2,0
63150001,1,63,2021,4,2,6,1,10,70,1,2,2,0
63150001,1,64,2022,4,2,5,1,10,90,1,2,2,0
63150001,1,65,2023,4,2,5,1,10,90,1,2,2,0
63150001,1,66,2024,4,2,5,1,10,100,1,2,2,0
63150001,1,67,2025,4,2,5,1,10,90,1,2,2,0
63150002,2,56,2017,4,2,4,1,10,35,1,2,2,0
63150002,2,57,2018,4,2,4,1,10,45,2,2,2,0
63150002,2,58,2019,4,2,4,1,10,50,1,2,2,0
63150002,2,59,2020,4,2,5,1,10,50,1,2,2,0
63150002,2,60,2021,4,2,1,2,10,45,1,2,2,0
63150002,2,61,2022,4,2,1,2,10,55,1,2,2,0
63150002,2,62,2023,4,2,1,2,10,55,1,2,2,0
63150002,2,63,2024,4,2,1,2,10,60,1,2,2,0
63150002,2,64,2025,4,2,2,2,10,80,1,2,2,0
63210001,1,36,2017,5,2,7,1,10,75,1,2,2,0
63210001,1,37,2018,5,2,5,1,10,76,1,1,2,1
63210001,1,38,2019,5,2,7,1,10,65,1,1,1,0
63210001,1,39,2020,5,2,7,1,10,65,1,1,1,0
63210001,1,40,2021,5,2,7,1,10,65,1,1,1,0
63210001,1,41,2022,5,2,7,1,10,65,1,1,1,0
63210001,1,42,2023,5,2,7,1,10,54,1,1,1,0
63210001,1,43,2024,5,2,7,1,10,65,1,1,1,0
63210001,1,44,2025,5,2,9,1,10,50,1,3,1,1
63210002,2,37,2017,5,2,4,1,10,65,1,2,2,0
63210002,2,38,2018,5,2,4,1,10,76,1,1,2,1
63210002,2,39,2019,5,2,5,1,10,65,1,1,1,0
63210002,2,40,2020,5,2,5,1,10,65,1,1,1,0
63210002,2,41,2021,5,2,5,1,10,65,1,1,1,0
63210002,2,42,2022,5,2,5,1,10,65,1,1,1,0
63210002,2,43,2023,5,2,5,1,10,56,1,1,1,0
63210002,2,44,2024,5,2,5,1,10,65,1,1,1,0
63210002,2,45,2025,5,2,6,1,10,50,1,3,1,1
63210003,2,7,2017,2,1,1,2,10,30,1,2,2,0
63210003,2,8,2018,2,1,1,2,10,35,1,1,2,1
63210003,2,9,2019,2,1,1,2,10,35,2,3,1,1
63210003,2,10,2020,2,1,1,2,10,18,1,1,3,1
63210003,2,11,2021,2,1,1,2,10,20,2,3,1,1
63210003,2,12,2022,2,1,1,2,10,25,1,3,3,0
63210003,2,13,2023,3,1,1,2,10,25,1,2,3,1
63210003,2,14,2024,3,1,1,2,10,25,1,3,2,1
63210003,2,15,2025,3,1,1,2,10,33,1,3,3,0
63230001,1,64,2017,5,2,4,1,10,30,1,2,2,0
63230001,1,65,2018,5,2,4,1,10,68,1,2,2,0
63230001,1,66,2019,5,2,4,1,10,45,2,2,2,0
63230001,1,67,2020,5,2,3,1,10,42,1,2,2,0
63230001,1,68,2021,5,2,3,1,10,42,1,3,2,1
63230001,1,69,2022,5,2,3,1,10,42,1,3,3,0
63230001,1,70,2023,5,2,3,1,10,42,1,3,3,0
63230001,1,71,2024,5,2,3,2,10,42,1,3,3,0
63230001,1,72,2025,5,2,5,2,10,50,1,3,3,0
63230002,2,60,2017,4,2,1,2,10,30,1,2,2,0
63230002,2,61,2018,4,2,1,2,10,55,1,2,2,0
63230002,2,62,2019,4,2,1,2,10,45,2,2,2,0
63230002,2,63,2020,4,2,1,2,10,45,1,2,2,0
63230002,2,64,2021,4,2,1,2,10,42,1,3,2,1
63230002,2,65,2022,4,2,1,2,10,42,1,3,3,0
63230002,2,66,2023,4,2,1,2,10,42,1,3,3,0
63230002,2,67,2024,4,2,1,2,10,42,1,3,3,0
63230002,2,68,2025,4,2,2,2,10,50,1,3,3,0
63230003,2,32,2017,5,1,6,1,10,59,1,2,2,0
63230003,2,33,2018,5,1,5,1,10,75,1,1,2,1
63230003,2,34,2019,5,1,6,1,10,72,2,1,1,0
63230003,2,35,2020,5,1,7,1,10,69,2,1,1,0
63230003,2,36,2021,5,1,7,1,10,55,1,3,1,1
63230003,2,37,2022,5,1,7,1,10,55,1,3,3,0
63230003,2,38,2023,5,1,7,1,10,55,1,3,3,0
63230003,2,39,2024,5,1,8,1,10,55,1,3,3,0
63230003,2,40,2025,5,1,7,1,10,50,1,3,3,0
63290001,1,64,2017,4,2,5,1,10,65,2,1,1,0
63290001,1,65,2018,4,2,5,1,10,45,1,1,1,0
63290001,1,66,2019,4,2,5,1,10,40,1,1,1,0
63290001,1,67,2020,4,2,5,1,14,28,1,1,1,0
63290001,1,68,2021,4,2,5,1,10,35,1,1,1,0
63290001,1,69,2022,4,2,4,1,10,38,1,1,1,0
63290001,1,70,2023,4,2,5,1,10,35,1,1,1,0
63290001,1,71,2024,4,2,5,1,10,35,1,1,1,0
63290001,1,72,2025,4,2,5,1,10,35,1,1,1,0
63290002,2,65,2017,4,2,1,2,10,55,1,1,1,0
63290002,2,66,2018,4,2,1,2,10,50,1,1,1,0
63290002,2,67,2019,4,2,1,2,10,45,1,1,1,0
63290002,2,68,2020,4,2,1,2,14,25,1,1,1,0
63290002,2,69,2021,4,2,1,2,10,35,1,1,1,0
63290002,2,70,2022,4,2,1,1,10,35,1,1,1,0
63290002,2,71,2023,4,2,1,1,10,35,1,1,1,0
63290002,2,72,2024,4,2,1,1,10,35,1,1,1,0
63290002,2,73,2025,4,2,2,1,10,35,1,1,1,0
63300001,1,57,2017,4,2,9,1,10,55,1,1,1,0
63300001,1,58,2018,4,2,6,1,10,45,1,2,1,1
63300001,1,59,2019,4,2,7,1,10,55,1,3,2,1
63300001,1,60,2020,4,2,7,1,10,38,1,1,3,1
63300001,1,61,2021,4,2,7,1,10,45,1,1,1,0
63300001,1,62,2022,4,2,7,1,10,47,1,1,1,0
63300001,1,63,2023,4,2,5,1,10,45,1,1,1,0
63300001,1,64,2024,4,2,7,1,10,45,1,1,1,0
63300001,1,65,2025,4,2,5,1,10,45,1,1,1,0
63300002,2,53,2017,4,2,1,1,10,85,1,2,2,0
63300002,2,54,2018,4,2,1,1,10,40,1,2,2,0
63300002,2,55,2019,4,2,1,1,10,55,1,3,2,1
63300002,2,56,2020,4,2,1,1,10,32,1,1,3,1
63300002,2,57,2021,4,2,1,1,10,45,1,1,1,0
63300002,2,58,2022,4,2,1,1,10,42,1,1,1,0
63300002,2,59,2023,4,2,1,1,10,35,1,1,1,0
63300002,2,60,2024,4,2,1,1,10,45,1,1,1,0
63300002,2,61,2025,4,2,1,1,10,45,1,1,1,0
63330001,1,55,2017,5,2,8,1,10,85,1,2,2,0
63330001,1,56,2018,5,2,8,1,10,48,1,1,2,1
63330001,1,57,2019,5,2,8,1,10,65,1,3,1,1
63330001,1,58,2020,5,2,9,1,10,35,1,3,3,0
63330001,1,59,2021,5,2,9,1,10,42,1,3,3,0
63330001,1,60,2022,5,2,9,1,10,45,1,3,3,0
63330001,1,61,2023,5,2,8,1,10,45,1,1,3,1
63330001,1,62,2024,5,2,9,1,10,48,1,1,1,0
63330001,1,63,2025,5,2,9,1,10,40,1,1,1,0
63330002,2,52,2017,5,2,4,1,10,45,1,2,2,0
63330002,2,53,2018,5,2,4,1,10,50,1,1,2,1
63330002,2,54,2019,5,2,5,1,10,60,1,3,1,1
63330002,2,55,2020,5,2,5,1,10,35,1,3,3,0
63330002,2,56,2021,5,2,5,1,10,42,1,3,3,0
63330002,2,57,2022,5,2,5,1,10,52,1,3,3,0
63330002,2,58,2023,5,2,5,1,10,35,1,1,3,1
63330002,2,59,2024,5,2,5,1,10,47,1,1,1,0
63330002,2,60,2025,5,2,5,1,10,40,1,1,1,0
63450001,1,56,2017,4,2,8,1,10,40,2,1,1,0
63450001,1,57,2018,4,2,9,1,10,28,2,1,1,0
63450001,1,58,2019,4,2,9,1,10,35,2,1,1,0
63450001,1,59,2020,4,2,8,1,10,15,2,2,1,1
63450001,1,60,2021,4,2,9,1,13,21,2,1,2,1
63450001,1,61,2022,4,2,8,1,10,40,1,1,1,0
63450001,1,62,2023,4,2,8,1,10,50,1,1,1,0
63450001,1,63,2024,4,2,8,1,10,40,1,1,1,0
63450001,1,64,2025,4,2,7,1,10,40,1,1,1,0
63450002,2,54,2017,4,2,1,2,10,30,2,3,3,0
63450002,2,55,2018,4,2,1,2,10,23,2,2,3,1
63450002,2,56,2019,4,2,1,2,10,23,2,2,2,0
63450002,2,57,2020,4,2,1,2,10,15,2,2,2,0
63450002,2,58,2021,4,2,1,2,13,32,2,2,2,0
63450002,2,59,2022,4,2,1,2,10,40,1,1,2,1
63450002,2,60,2023,4,2,1,2,10,38,1,1,1,0
63450002,2,61,2024,4,2,1,2,10,35,1,1,1,0
63450002,2,62,2025,4,2,1,2,10,36,1,1,1,0
63450004,1,27,2017,5,1,6,1,10,45,2,3,3,0
63450004,1,28,2018,5,1,5,1,10,23,2,2,3,1
63450004,1,29,2019,5,1,6,1,10,59,2,1,2,1
63450004,1,30,2020,5,1,6,1,10,38,1,2,1,1
63450004,1,31,2021,5,1,5,1,13,49,2,1,2,1
63450004,1,32,2022,5,1,7,1,10,45,1,1,1,0
63450004,1,33,2023,5,1,7,1,10,45,1,1,1,0
63450004,1,34,2024,4,1,7,1,10,40,1,1,1,0
63450004,1,35,2025,4,1,7,1,10,45,1,1,1,0
63570002,2,52,2017,4,2,3,1,10,65,1,2,2,0
63570002,2,53,2018,4,2,4,1,10,60,1,2,2,0
63570002,2,54,2019,4,2,1,2,10,46,1,1,2,1
63570002,2,55,2020,4,2,1,2,10,69,1,2,1,1
63570002,2,56,2021,4,2,5,1,10,75,1,2,2,0
63570002,2,57,2022,4,2,5,1,10,65,1,3,2,1
63570002,2,58,2023,4,2,5,1,10,38,1,3,3,0
63570002,2,59,2024,4,2,5,1,10,55,1,2,3,1
63570002,2,60,2025,4,2,5,1,10,65,1,2,2,0
63570003,2,17,2017,4,1,1,2,10,45,1,2,2,0
63570003,2,18,2018,4,1,2,2,10,57,1,2,2,0
63570003,2,19,2019,4,1,5,1,10,50,1,1,2,1
63570003,2,20,2020,4,1,5,1,10,55,1,2,1,1
63570003,2,21,2021,4,1,5,1,10,58,1,2,2,0
63570003,2,22,2022,4,1,5,1,10,65,1,2,2,0
63570003,2,23,2023,4,1,6,1,10,70,1,3,2,1
63570003,2,24,2024,4,1,7,1,10,60,1,2,3,1
63570003,2,25,2025,4,1,7,1,10,58,1,2,2,0
63580001,1,53,2017,3,2,3,2,10,72,1,1,1,0
63580001,1,54,2018,3,2,5,1,10,64,2,1,1,0
63580001,1,55,2019,3,2,4,1,10,66,1,2,1,1
63580001,1,56,2020,3,2,6,1,10,55,1,2,2,0
63580001,1,57,2021,3,2,7,1,10,49,1,1,2,1
63580001,1,58,2022,3,2,7,1,10,45,1,1,1,0
63580001,1,59,2023,3,2,6,1,10,50,1,1,1,0
63580001,1,60,2024,3,2,7,1,10,45,1,1,1,0
63580001,1,61,2025,3,2,7,1,10,50,1,2,1,1
63590001,1,56,2017,3,2,7,1,10,75,2,1,1,0
63590001,1,57,2018,3,2,7,1,10,56,2,1,1,0
63590001,1,58,2019,3,2,5,1,10,45,1,1,1,0
63590001,1,59,2020,3,2,7,1,10,65,1,1,1,0
63590001,1,60,2021,3,2,8,1,10,55,1,1,1,0
63590001,1,61,2022,3,2,9,1,10,53,1,1,1,0
63590001,1,62,2023,3,2,8,1,10,70,1,1,1,0
63590001,1,63,2024,3,2,9,1,10,65,1,1,1,0
63590001,1,64,2025,3,2,5,1,10,50,1,1,1,0
63590002,2,53,2017,4,2,1,2,10,63,2,1,1,0
63590002,2,54,2018,4,2,1,2,10,39,2,1,1,0
63590002,2,55,2019,4,2,1,2,10,50,1,1,1,0
63590002,2,56,2020,4,2,1,2,10,45,1,1,1,0
63590002,2,57,2021,4,2,1,2,10,48,1,1,1,0
63590002,2,58,2022,4,2,1,2,10,69,1,1,1,0
63590002,2,59,2023,4,2,1,2,10,50,1,1,1,0
63590002,2,60,2024,4,2,1,2,10,45,1,1,1,0
63590002,2,61,2025,4,2,1,2,10,45,1,1,1,0
63610001,2,69,2017,4,3,3,1,10,40,2,2,2,0
63610001,2,70,2018,4,3,3,1,10,35,2,1,2,1
63610001,2,71,2019,4,3,3,2,10,35,2,1,1,0
63610001,2,72,2020,4,3,3,2,10,43,2,1,1,0
63610001,2,73,2021,4,3,4,1,10,45,2,1,1,0
63610001,2,74,2022,4,3,1,2,10,45,2,1,1,0
63610001,2,75,2023,4,3,1,2,10,45,2,1,1,0
63610001,2,76,2024,4,3,1,2,10,18,2,3,1,1
63610001,2,77,2025,4,2,2,2,10,42,2,3,3,0
63630001,1,46,2017,4,2,10,1,10,70,1,1,1,0
63630001,1,47,2018,4,2,9,1,10,79,2,1,1,0
63630001,1,48,2019,4,2,13,1,10,65,1,1,1,0
63630001,1,49,2020,4,2,8,1,10,79,1,1,1,0
63630001,1,50,2021,4,2,10,1,10,48,1,1,1,0
63630001,1,51,2022,4,2,10,1,10,69,1,1,1,0
63630001,1,52,2023,4,2,11,1,10,52,1,3,1,1
63630001,1,53,2024,4,2,11,1,10,46,1,3,3,0
63630001,1,54,2025,4,2,9,1,10,55,1,2,3,1
63630002,2,45,2017,4,2,5,1,10,50,1,1,1,0
63630002,2,46,2018,4,2,5,1,10,59,2,1,1,0
63630002,2,47,2019,4,2,5,1,10,45,1,1,1,0
63630002,2,48,2020,4,2,5,1,10,35,1,1,1,0
63630002,2,49,2021,4,2,5,1,10,89,1,1,1,0
63630002,2,50,2022,4,2,5,1,10,69,1,1,1,0
63630002,2,51,2023,4,2,5,1,10,48,1,3,1,1
63630002,2,52,2024,4,2,5,1,10,42,1,3,3,0
63630002,2,53,2025,4,2,1,2,10,56,1,2,3,1
63630003,2,14,2017,3,1,1,2,10,48,1,1,1,0
63630003,2,15,2018,3,1,1,2,10,72,2,1,1,0
63630003,2,16,2019,4,1,1,2,10,55,1,1,1,0
63630003,2,17,2020,4,1,1,2,10,49,1,1,1,0
63630003,2,18,2021,4,1,1,2,10,76,1,1,1,0
63630003,2,19,2022,5,1,1,2,10,45,1,1,1,0
63630003,2,20,2023,5,1,1,2,10,48,1,3,1,1
63630003,2,21,2024,5,1,1,2,10,51,1,3,3,0
63630003,2,22,2025,5,1,1,2,10,45,1,2,3,1
63640001,1,50,2017,5,2,9,1,10,40,1,3,3,0
63640001,1,51,2018,5,2,6,1,10,34,1,3,3,0
63640001,1,52,2019,5,2,7,1,10,34,1,3,3,0
63640001,1,53,2020,5,2,7,1,10,33,1,3,3,0
63640001,1,54,2021,5,2,8,1,10,55,1,3,3,0
63640001,1,55,2022,5,2,9,1,10,50,1,3,3,0
63640001,1,56,2023,5,2,9,1,10,50,1,3,3,0
63640001,1,57,2024,5,2,8,1,10,41,1,3,3,0
63640001,1,58,2025,5,2,9,1,10,55,1,3,3,0
63640002,2,40,2017,4,2,4,1,10,45,1,3,3,0
63640002,2,41,2018,4,2,5,1,10,30,1,3,3,0
63640002,2,42,2019,4,2,5,1,10,45,1,3,3,0
63640002,2,43,2020,4,2,7,1,10,35,1,3,3,0
63640002,2,44,2021,4,2,5,1,10,58,1,3,3,0
63640002,2,45,2022,4,2,5,1,10,40,1,3,3,0
63640002,2,46,2023,4,2,7,1,10,43,1,3,3,0
63640002,2,47,2024,4,2,6,1,10,41,1,3,3,0
63640002,2,48,2025,4,2,7,1,10,52,1,3,3,0
63650002,2,44,2017,4,2,4,1,10,50,1,1,1,0
63650002,2,45,2018,4,2,6,1,10,49,1,1,1,0
63650002,2,46,2019,4,2,6,1,10,35,2,1,1,0
63650002,2,47,2020,4,2,5,1,10,49,1,1,1,0
63650002,2,48,2021,4,2,5,1,10,34,1,1,1,0
63650002,2,49,2022,4,2,5,1,10,40,1,1,1,0
63650002,2,50,2023,4,2,5,1,10,40,1,1,1,0
63650002,2,51,2024,4,2,5,1,10,40,1,1,1,0
63650002,2,52,2025,4,2,5,1,10,38,1,1,1,0
63660002,2,60,2017,2,2,1,2,10,35,2,3,3,0
63660002,2,61,2018,2,2,1,2,10,17,2,3,3,0
63660002,2,62,2019,2,2,1,2,10,35,2,2,3,1
63660002,2,63,2020,2,2,1,2,10,30,2,2,2,0
63660002,2,64,2021,2,2,2,2,10,29,2,3,2,1
63660002,2,65,2022,2,2,4,1,10,45,2,2,3,1
63660002,2,66,2023,2,2,1,2,10,45,2,2,2,0
63660002,2,67,2024,2,2,1,2,10,33,2,3,2,1
63660002,2,68,2025,2,2,2,2,10,35,1,3,3,0
63720001,1,52,2017,5,2,9,1,10,60,1,2,2,0
63720001,1,53,2018,5,2,9,1,10,80,1,3,2,1
63720001,1,54,2019,5,2,7,1,10,54,1,2,3,1
63720001,1,55,2020,5,2,1,2,10,35,1,2,2,0
63720001,1,56,2021,5,2,4,2,10,45,1,2,2,0
63720001,1,57,2022,5,2,1,2,10,60,1,2,2,0
63720001,1,58,2023,5,2,3,2,10,58,1,2,2,0
63720001,1,59,2024,5,2,2,2,10,38,1,2,2,0
63720001,1,60,2025,5,2,1,2,10,80,1,2,2,0
63720002,2,52,2017,5,2,1,1,10,40,2,1,1,0
63720002,2,53,2018,5,2,5,1,10,28,2,1,1,0
63720002,2,54,2019,5,2,1,1,10,33,2,3,1,1
63720002,2,55,2020,5,2,1,2,10,32,1,3,3,0
63720002,2,56,2021,5,2,5,1,10,32,2,3,3,0
63720002,2,57,2022,5,2,1,2,10,40,2,1,3,1
63720002,2,58,2023,5,2,1,2,10,35,1,1,1,0
63720002,2,59,2024,5,2,1,2,10,35,2,1,1,0
63720002,2,60,2025,5,2,4,1,10,37,2,3,1,1
63780001,1,42,2017,4,2,11,1,10,80,1,3,3,0
63780001,1,43,2018,4,2,9,1,10,60,1,3,3,0
63780001,1,44,2019,4,2,11,1,10,69,1,3,3,0
63780001,1,45,2020,4,2,11,1,10,69,1,3,3,0
63780001,1,46,2021,4,2,13,1,10,60,1,3,3,0
63780001,1,47,2022,4,2,10,1,10,60,1,3,3,0
63780001,1,48,2023,4,2,10,1,10,60,1,3,3,0
63780001,1,49,2024,4,2,10,1,10,50,1,3,3,0
63780001,1,50,2025,4,2,8,1,10,110,1,3,3,0
63780002,2,38,2017,5,2,1,2,10,40,2,3,3,0
63780002,2,39,2018,5,2,1,2,10,32,1,3,3,0
63780002,2,40,2019,5,2,1,2,10,56,1,3,3,0
63780002,2,41,2020,5,2,1,2,10,34,1,3,3,0
63780002,2,42,2021,5,2,1,2,10,30,1,3,3,0
63780002,2,43,2022,5,2,1,2,10,60,1,3,3,0
63780002,2,44,2023,5,2,6,1,10,59,1,3,3,0
63780002,2,45,2024,5,2,6,1,10,40,1,3,3,0
63780002,2,46,2025,5,2,7,1,10,55,1,3,3,0
63820001,1,38,2017,5,2,9,1,10,40,1,1,1,0
63820001,1,39,2018,5,2,9,1,10,45,1,1,1,0
63820001,1,40,2019,5,2,8,1,10,45,1,1,1,0
63820001,1,41,2020,5,2,9,1,10,37,1,1,1,0
63820001,1,42,2021,5,2,9,1,10,40,1,1,1,0
63820001,1,43,2022,5,2,9,1,10,40,1,1,1,0
63820001,1,44,2023,5,2,9,1,10,40,1,1,1,0
63820001,1,45,2024,5,2,9,1,10,40,1,1,1,0
63820001,1,46,2025,5,2,10,1,10,55,1,1,1,0
63820002,2,35,2017,5,2,1,2,10,38,1,1,1,0
63820002,2,36,2018,5,2,1,2,10,37,1,1,1,0
63820002,2,37,2019,5,2,1,2,10,45,1,1,1,0
63820002,2,38,2020,5,2,1,2,10,37,1,1,1,0
63820002,2,39,2021,5,2,1,2,10,38,1,1,1,0
63820002,2,40,2022,5,2,1,2,10,39,1,1,1,0
63820002,2,41,2023,5,2,1,2,10,40,1,1,1,0
63820002,2,42,2024,5,2,5,1,10,40,1,1,1,0
63820002,2,43,2025,5,2,5,1,10,45,1,1,1,0
63840001,1,58,2017,4,2,10,1,10,65,2,1,1,0
63840001,1,59,2018,4,2,9,1,10,40,2,1,1,0
63840001,1,60,2019,4,2,9,1,10,54,2,1,1,0
63840001,1,61,2020,4,2,9,1,10,45,2,1,1,0
63840001,1,62,2021,4,2,9,1,10,35,2,1,1,0
63840001,1,63,2022,4,2,3,2,10,37,1,2,1,1
63840001,1,64,2023,4,2,4,2,10,40,1,2,2,0
63840001,1,65,2024,4,2,2,2,10,27,1,4,2,1
63840001,1,66,2025,4,2,3,2,10,20,1,4,4,0
63850001,1,66,2017,4,2,5,1,10,30,1,1,1,0
63850001,1,67,2018,4,2,4,1,10,27,1,1,1,0
63850001,1,68,2019,4,2,4,1,10,28,1,2,1,1
63850001,1,69,2020,4,2,4,1,10,25,1,2,2,0
63850001,1,70,2021,4,2,4,1,10,30,1,1,2,1
63850001,1,71,2022,4,2,5,1,10,30,1,1,1,0
63850001,1,72,2023,4,2,5,1,10,38,2,1,1,0
63850001,1,73,2024,4,2,4,1,10,35,2,1,1,0
63850001,1,74,2025,4,2,4,1,10,30,2,1,1,0
63850002,2,68,2017,2,2,1,2,10,30,1,1,1,0
63850002,2,69,2018,2,2,1,2,10,27,1,1,1,0
63850002,2,70,2019,2,2,1,2,10,29,1,2,1,1
63850002,2,71,2020,2,2,1,2,10,25,1,2,2,0
63850002,2,72,2021,2,2,2,2,10,30,1,1,2,1
63850002,2,73,2022,2,2,2,2,10,30,1,1,1,0
63850002,2,74,2023,2,2,2,2,10,37,2,1,1,0
63850002,2,75,2024,2,2,2,2,10,29,2,1,1,0
63850002,2,76,2025,2,2,2,2,10,30,2,1,1,0
63860001,1,53,2017,4,2,7,1,10,40,1,1,1,0
63860001,1,54,2018,4,2,6,1,10,38,1,3,1,1
63860001,1,55,2019,4,2,7,1,10,38,1,3,3,0
63860001,1,56,2020,4,2,7,1,10,42,1,1,3,1
63860001,1,57,2021,4,2,6,1,10,40,1,3,1,1
63860001,1,58,2022,4,2,8,1,10,40,1,1,3,1
63860001,1,59,2023,4,2,9,1,10,45,1,1,1,0
63860001,1,60,2024,4,2,8,1,10,38,1,1,1,0
63860001,1,61,2025,4,2,8,1,10,40,1,1,1,0
63860002,2,48,2017,4,2,5,1,10,40,1,1,1,0
63860002,2,49,2018,4,2,4,1,10,35,1,3,1,1
63860002,2,50,2019,4,2,5,1,10,37,1,3,3,0
63860002,2,51,2020,4,2,7,1,10,37,1,1,3,1
63860002,2,52,2021,4,2,5,1,10,40,1,3,1,1
63860002,2,53,2022,4,2,6,1,10,40,1,1,3,1
63860002,2,54,2023,4,2,7,1,10,40,1,1,1,0
