id,gender,age,year,school,mar,income,job,region,phone_usage_per_m,mobile_bundle,telecom
3020003,2,15,2025,3,1,1,2,4,24,1,1
3020004,1,11,2025,2,1,1,2,4,26,1,1
3060003,2,30,2025,5,1,9,1,4,45,1,2
3070001,1,59,2025,4,2,8,1,4,34,2,1
3080001,1,55,2025,4,2,9,1,4,61,1,3
3080002,2,50,2025,4,2,8,1,4,55,1,3
3100002,2,59,2025,5,2,1,2,4,44,1,1
3100003,1,32,2025,4,1,6,1,4,52,1,2
3110002,2,60,2025,5,2,1,2,4,34,2,4
3120001,1,59,2025,5,2,9,1,4,42,2,1
3120002,2,61,2025,4,2,1,2,4,37,1,1
3120003,1,32,2025,5,1,7,1,4,82,2,1
3130001,1,53,2025,4,2,11,1,4,62,1,1
3130002,2,53,2025,4,2,1,2,4,55,1,1
3160002,2,90,2025,2,3,3,2,1,35,2,3
3170001,1,58,2025,4,2,10,1,1,45,1,2
3170002,2,57,2025,4,2,6,1,1,45,1,2
3170003,2,35,2025,5,1,7,1,1,50,1,2
3180001,1,72,2025,4,2,8,1,1,60,2,1
3180002,2,69,2025,5,2,1,2,1,38,2,2
3180003,2,42,2025,4,1,9,1,1,50,2,3
3190002,2,42,2025,5,1,10,1,1,65,2,3
3200001,2,79,2025,3,3,1,2,1,40,2, 
3200002,2,53,2025,4,1,7,1,1,65,2,2
3200003,2,55,2025,4,1,6,1,1,65,2,2
3210001,2,62,2025,4,4,7,1,1,50,2,3
3220001,1,65,2025,4,2,8,1,1,60,2,2
3220002,2,63,2025,3,2,1,2,1,48,2,3
3220004,2,32,2025,5,1,7,1,1,52,2,1
3240001,2,51,2025,5,4,11,1,1,59,1,3
3250001,1,55,2025,5,2,13,1,1,61,1,1
3250002,2,54,2025,5,2,1,2,1,54,1,1
3250003,2,17,2025,4,1,1,2,1,74,1,2
3260001,1,53,2025,5,2,11,1,1,64,1,2
3260002,2,47,2025,4,2,7,1,1,64,1,2
3260003,1,20,2025,4,1,1,2,1,74,1,2
3260004,2,15,2025,3,1,1,2,1,75,1,2
3270001,1,61,2025,5,2,8,1,1,62,1,2
3270004,2,61,2025,5,2,1,2,1,65,1,3
3280001,1,56,2025,4,2,13,1,1,72,1,1
3280002,2,54,2025,4,2,1,2,1,67,1,1
3290001,1,72,2025,5,2,13,1,1,43,1,3
3290002,2,68,2025,5,2,1,2,1,54,1,3
3290003,2,39,2025,5,1,7,1,1,74,1,3
3300001,2,59,2025,5,2,1,2,1,67,1,1
3300002,1,58,2025,5,2,11,1,1,74,1,3
3310001,1,59,2025,4,2,11,1,1,68,1,1
3310002,2,57,2025,5,2,1,2,1,75,1,3
3330001,1,55,2025,5,2,11,1,1,61,1,3
3330002,2,53,2025,4,2,1,2,1,62,1,3
3330003,2,27,2025,5,1,7,1,1,74,1,1
3340001,1,52,2025,5,2,11,1,1,58,1,1
3340002,2,49,2025,5,2,1,2,1,62,1,1
3350001,1,58,2025,4,2,13,1,1,54,1,1
3350002,2,54,2025,5,2,1,2,1,51,1,1
3350003,2,29,2025,4,1,4,1,1,74,1,1
3360001,1,68,2025,4,2,9,1,1,42,1,1
3360002,2,68,2025,4,2,1,2,1,48,1,1
3370001,1,69,2025,4,2,9,1,1,45,1,2
3370002,2,64,2025,4,2,1,2,1,41,1,2
3390001,2,72,2025,4,3,4,2,4,7,2,1
3390101,1,50,2025,5,2,15,1,4,97,1,3
3390102,2,48,2025,5,2,1,2,4,77,1,3
3390104,1,22,2025,5,1,1,2,4,78,1,3
3390105,2,15,2025,3,1,1,2,4,28,1,3
3410002,2,80,2025,4,3,4,1,4,28,1,3
3420001,1,58,2025,4,2,11,1,4,65,1,3
3420002,2,58,2025,4,2,6,1,4,55,1,3
3420003,1,31,2025,6,1,7,1,4,80,1,3
3420004,2,30,2025,5,1,6,1,4,80,1,3
3430001,1,77,2025,4,2,1,2,4,12,1,1
3430002,2,73,2025,3,2,1,2,4,12,1,1
3430003,2,50,2025,6,1,12,1,4,21,1,1
3440001,1,52,2025,5,2,16,1,4,27,1,4
3440002,2,51,2025,5,2,8,1,4,16,1,4
3440003,1,23,2025,5,1,1,2,4,25,1,4
3440004,2,21,2025,5,1,1,2,4,16,1,4
3460001,1,62,2025,5,2,11,1,4,100,1,2
3460002,2,56,2025,5,2,5,2,4,82,1,2
3460003,1,24,2025,5,1,1,2,4,50,1,1
3490001,1,85,2025,3,2,7,1,1,30,1,3
3490002,2,76,2025,2,2,1,2,1,30,1,3
3500001,2,63,2025,5,2,10,1,1,50,1,2
3500002,1,39,2025,5,2,11,1,1,60,1,1
3510002,2,85,2025,3,2,3,2,1,30,1,3
3510003,2,59,2025,4,2,7,1,1,30,1,3
3520001,1,75,2025,4,2,8,1,1,60,1,2
3520002,2,69,2025,3,2,2,2,1,50,1,3
3530001,1,59,2025,4,2,12,1,1,50,2,3
3530002,2,58,2025,5,2,2,2,1,50,2,3
3540001,1,57,2025,5,2,10,1,1,50,1,2
3540002,2,55,2025,4,2,7,1,1,50,2,2
3540003,2,28,2025,5,1,8,1,1,60,2,1
3540004,1,26,2025,5,1,8,1,1,60,1,2
3560002,2,88,2025,3,2,3,2,1,45,1,1
3580001,1,60,2025,4,2,10,1,1,50,1,1
3580002,2,50,2025,4,2,8,1,1,50,2,1
3580003,2,26,2025,5,1,8,1,1,50,2,2
3590001,1,81,2025,4,2,6,1,1,40,1,3
3590002,2,81,2025,3,2,2,2,1,30,1,2
3600001,1,47,2025,5,2,12,1,1,60,2,2
3600002,2,48,2025,5,2,6,1,1,50,2,2
3610001,1,53,2025,5,2,11,1,1,40,2,2
3610002,2,54,2025,5,2,8,1,1,60,1,2
3620001,1,54,2025,4,2,8,1,1,50,1,1
3620002,2,54,2025,4,2,8,1,1,60,2,3
3640001,1,52,2025,5,2,8,1,1,60,2,1
3640002,2,51,2025,5,2,8,1,1,50,2,1
3660001,1,64,2025,4,2,7,1,1,60,1,1
3660002,2,60,2025,4,2,6,1,1,60,1,2
3660003,2,39,2025,5,1,8,1,1,60,2,1
3660004,1,36,2025,5,1,8,1,1,60,2,1
3670001,2,89,2025,2,3,3,2,1,30,1,3
3690001,1,53,2025,5,2,9,1,1,50,1,1
3690002,2,40,2025,4,2,7,1,1,50,2,1
3710001,1,59,2025,5,2,11,1,1,50,2,1
3710002,2,55,2025,5,2,7,1,1,50,2,1
3720001,1,72,2025,4,2,9,1,1,40,1,1
3720002,2,71,2025,4,2,2,2,1,50,1,1
3720003,1,34,2025,5,2,8,1,1,60,2,1
3730001,1,59,2025,5,2,9,1,1,60,2,1
3730002,2,57,2025,4,2,8,1,1,50,1,1
3730003,1,30,2025,5,1,8,1,1,60,2,1
3730004,1,30,2025,5,1,8,1,1,50,1,1
3740001,1,57,2025,4,2,8,1,1,50,2,1
3740002,2,57,2025,4,2,7,1,1,60,2,1
3740004,1,27,2025,5,1,8,1,1,50,1,1
3750001,1,63,2025,4,2,8,1,1,60,1,2
3750002,2,58,2025,4,2,7,1,1,60,1,2
3750003,2,34,2025,5,1,8,1,1,60,2,3
3750004,2,32,2025,5,2,8,1,1,60,2,2
3760002,2,59,2025,5,2,8,1,1,60,2,2
3760003,2,32,2025,5,1,8,1,1,40,2,2
3760004,2,27,2025,5,1,8,1,1,55,2,2
3770002,2,57,2025,4,2,7,1,1,60,2,1
3770004,2,31,2025,5,1,8,1,1,50,2,2
3780001,2,41,2025,5,1,9,1,1,20,1,1
3780002,2,60,2025,3,2,3,2,1,50,1,1
3920001,1,74,2025,4,2,6,1,5,41,2,2
3920002,2,69,2025,4,2,2,2,5,17,2,3
3930003,1,46,2025,5,1,9,1,5,70,1,2
3960001,1,61,2025,4,2,9,1,8,45,1,1
3960002,2,53,2025,4,2,9,1,8,45,1,1
3970001,1,76,2025,4,2,1,2,8,34,1,3
3970002,2,71,2025,3,2,8,1,8,45,1,3
3990001,1,61,2025,6,2,18,1,8,55,1,3
3990002,2,59,2025,5,2,1,2,8,55,1,3
3990003,1,31,2025,5,1,9,1,8,55,1,3
3990004,1,27,2025,5,1,1,2,8,33,1,3
4000001,1,68,2025,4,2,11,1,1,55,1,1
4000002,2,65,2025,4,2,1,2,1,49,1,1
4060001,1,51,2025,5,2,11,1,8,48,1,3
4060002,2,52,2025,5,2,6,1,8,47,1,3
4060003,1,19,2025,4,1,1,2,8,45,1,3
4060004,1,15,2025,3,1,1,2,8,45,1,3
4080001,1,54,2025,5,2,2,1,8,38,1,4
4080002,2,44,2025,4,2,6,1,8,39,1,2
4080003,2,19,2025,4,1,1,2,8,72,1,2
4080004,1,15,2025,3,1,1,2,8,33,1,1
4100001,2,61,2025,3,4,6,1,8,39,1,2
4100002,2,25,2025,5,1,8,1,8,55,1,1
4110001,1,55,2025,5,2,9,1,8,32,1,3
4110002,2,55,2025,5,2,5,1,8,32,1,3
4110003,2,28,2025,5,1,8,1,8,41,1,3
4110004,2,25,2025,5,1,7,1,8,31,1,3
4140001,1,48,2025,5,2,11,1,8,45,1,4
4140002,2,48,2025,4,2,1,2,8,45,1,4
4140003,2,20,2025,5,1,1,2,8,50,1,3
4140004,2,20,2025,4,1,1,2,8,35,1,4
4150001,1,52,2025,5,2,10,1,8,50,1,2
4150002,2,48,2025,5,2,5,1,8,48,1,1
4150003,2,21,2025,5,1,1,2,8,48,1,1
4150004,1,19,2025,5,1,1,2,8,48,1,1
4180001,2,60,2025,4,2,6,1,8,40,1,2
4180002,1,69,2025,4,2,1,2,8,35,1,2
4190001,1,87,2025,4,3,3,2,8,15,1, 
4220001,1,61,2025,4,2,9,1,8,50,1,2
4220002,2,60,2025,4,2,1,2,8,50,1,2
4220003,1,34,2025,5,1,8,1,8,60,1,2
4220004,1,28,2025,5,1,1,2,8,50,1,2
4230001,1,63,2025,4,2,7,1,8,50,1,2
4230002,2,62,2025,4,2,1,2,8,40,1,2
4240001,1,60,2025,4,2,9,1,8,55,1,2
4240002,2,57,2025,4,2,1,2,8,80,1,1
4250001,1,51,2025,5,2,11,1,8,56,1,1
4250002,2,50,2025,5,2,2,2,8,48,1,1
4250003,2,22,2025,5,1,1,2,8,55,1,1
4250004,2,20,2025,5,1,1,2,8,58,1,1
4270001,1,64,2025,5,2,10,1,8,40,1,3
4270002,2,61,2025,4,2,1,2,8,40,1,3
4270003,1,33,2025,5,1,8,1,8,55,1,1
4270004,2,31,2025,5,1,8,1,8,60,1,1
4280001,1,53,2025,5,2,10,1,8,35,1,2
4280002,2,51,2025,5,2,5,1,8,33,1,2
4290001,1,77,2025,3,2,7,1,8,35,2,3
4290002,2,67,2025,4,2,1,2,8,39,2,1
4290003,1,45,2025,5,1,10,1,8,72,2,2
4310001,1,48,2025,5,2,10,1,8,65,1,3
4310002,2,46,2025,5,2,1,2,8,38,1,3
4310003,2,17,2025,4,1,1,2,8,23,1,3
4330002,2,70,2025,4,2,7,1,8,39,2,3
4330003,1,25,2025,5,1,8,1,8,77,2,3
4340001,1,50,2025,5,2,11,1,8,46,1,3
4340002,2,48,2025,5,2,10,1,8,47,1,3
4340003,1,17,2025,4,1,1,2,8,19,1,3
4350001,1,52,2025,4,2,11,1,8,60,1,2
4350002,2,44,2025,4,2,9,1,8,50,1,2
4360001,1,47,2025,5,2,11,1,8,60,2,1
4360002,2,45,2025,5,2,1,2,8,48,2,3
4380001,2,93,2025,2,3,1,2,8,18,2, 
4390001,1,47,2025,5,2,9,1,8,51,1,3
4390002,2,43,2025,4,2,1,2,8,48,1,3
4390003,2,17,2025,4,1,1,2,8,21,1,3
4400001,1,53,2025,5,2,11,1,8,68,2,2
4400002,2,50,2025,4,2,6,1,8,58,2,2
4410001,1,52,2025,5,2,8,1,8,65,2,1
4410002,2,54,2025,5,2,1,2,8,65,2,1
4430001,1,50,2025,5,2,8,1,8,68,2,1
4430002,2,49,2025,5,2,6,1,8,65,2,1
4440001,1,71,2025,5,2,8,1,8,60,2,2
4440002,2,64,2025,4,2,1,2,8,60,2,2
4460001,1,61,2025,5,2,8,1,8,60,2,3
4460002,2,60,2025,5,2,1,2,8,70,2,3
4470001,1,51,2025,4,2,8,1,8,65,2,2
4470002,2,54,2025,4,2,8,1,8,58,2,2
4480001,1,57,2025,5,2,8,1,8,66,2,1
4480002,2,55,2025,4,2,1,2,8,58,2,1
4490001,1,52,2025,4,2,9,1,8,65,2,1
4490002,2,52,2025,4,2,6,1,8,65,2,1
4500001,1,51,2025,5,2,9,1,8,70,2,1
4500002,2,49,2025,5,2,5,1,8,65,2,1
4510001,1,63,2025,4,2,9,1,8,65,2,2
4510002,2,57,2025,5,2,1,2,8,65,2,2
4520001,1,65,2025,5,2,10,1,8,65,1,1
4520002,2,59,2025,4,2,6,1,8,60,2,1
4530003,2,43,2025,5,1,8,1,8,65,2,2
4540001,1,65,2025,4,2,7,1,8,58,2,1
4540002,2,61,2025,4,2,1,2,8,58,2,1
4550002,1,52,2025,5,2,8,1,8,70,2,2
4550003,2,50,2025,5,2,7,1,8,60,2,2
4560001,1,49,2025,5,2,12,1,8,60,2,1
4560002,2,43,2025,5,2,7,1,8,55,2,2
4560003,1,18,2025,4,1,1,2,8,50,1,1
4570001,1,55,2025,5,2,11,1,8,58,2,1
4570002,2,61,2025,4,2,1,2,8,55,2,1
4570003,2,24,2025,5,1,7,1,8,50,2,2
4590001,1,82,2025,2,2,2,2,1,17,1,4
4590002,2,77,2025,2,2,2,2,1,11,1,4
4610001,1,51,2025,5,2,10,1,1,54,1,1
4610002,2,53,2025,4,2,8,1,1,42,1,1
4610003,1,15,2025,3,1,1,2,1,22,1,1
4630001,2,70,2025,4,3,10,1,1,32,1,3
4670001,1,48,2025,5,2,11,1,1,59,1,1
4670002,2,46,2025,4,2,1,2,1,37,1,2
4670003,2,18,2025,4,1,1,2,1,39,1,2
4690001,2,51,2025,5,2,6,1,1,48,1,2
4690002,1,56,2025,5,2,14,1,1,62,1,2
4690003,1,18,2025,4,1,1,2,1,32,1,2
4720001,1,66,2025,5,2,7,1,8,58,1,2
4720002,2,65,2025,5,2,7,1,8,32,1,2
4730001,1,62,2025,5,2,13,1,1,46,1,2
4730002,2,60,2025,5,2,8,1,1,38,1,2
4730004,2,29,2025,5,1,7,1,1,62,1,2
4750001,1,65,2025,5,2,9,1,1,49,1,1
4750002,2,63,2025,5,2,1,2,1,48,1,1
4760001,1,79,2025,2,2,3,2,1,18,1,1
4760002,2,71,2025,3,2,2,2,1,22,1,1
4760003,1,49,2025,4,1,7,1,1,46,1,2
4820001,1,75,2025,4,2,8,1,1,49,1,2
4820002,1,45,2025,5,1,12,1,1,84,1,2
4880001,1,73,2025,5,2,7,1,1,26,1,1
4880002,2,69,2025,3,2,3,2,1,26,1,1
4930001,1,86,2025,3,2,3,1,1,18,2,2
4930002,2,78,2025,2,2,1,2,1,15,2,1
4960101,2,47,2025,5,2,1,2,1,65,1,1
4960102,1,49,2025,5,2,9,1,1,50,1,1
4990001,1,50,2025,5,2,11,1,1,59,1,1
4990002,2,49,2025,5,2,1,2,1,33,1,1
4990003,1,18,2025,4,1,1,2,1,33,1,1
4990004,2,15,2025,3,1,1,2,1,33,1,1
5010001,1,87,2025,4,2,2,2,1,7,1,2
5010002,2,84,2025,3,2,1,2,1,9,1,2
5010003,2,60,2025,4,2,7,1,1,100,1,2
5010005,2,23,2025,5,1,4,2,1,60,1,2
5030001,1,70,2025,5,2,6,1,1,27,1,1
5030002,2,67,2025,5,2,8,2,1,37,1,1
5030004,2,33,2025,5,1,8,1,1,43,1,2
5090001,1,55,2025,4,2,12,1,8,55,1,1
5090002,2,54,2025,5,2,1,2,8,55,1,1
5090003,1,25,2025,5,1,1,2,8,55,1,1
5090004,1,21,2025,5,1,1,2,8,55,1,1
5100001,1,51,2025,4,2,7,1,8,45,1,1
5100002,2,50,2025,4,2,1,2,8,45,1,1
5100003,2,21,2025,5,1,1,2,8,55,1,1
5110001,1,57,2025,5,2,12,1,8,48,1,1
5110002,2,50,2025,4,2,7,1,8,45,1,1
5130002,2,43,2025,5,2,1,2,4,72,1,2
5180001,1,53,2025,4,2,11,1,4,34,1,2
5180002,2,51,2025,4,2,7,1,4,25,1,1
5180003,2,19,2025,5,1,1,2,4,40,1,2
5190001,2,62,2025,5,4,9,1,4,47,1,3
5200001,2,54,2025,4,2,5,1,4,6,1,4
5220001,1,58,2025,4,2,10,1,4,17,1,3
5220002,2,57,2025,4,2,9,1,4,17,1,3
5220008,2,24,2025,5,1,6,1,4,99,1,1
5220101,2,34,2025,5,2,9,1,8,10,1,4
5220102,1,35,2025,5,2,10,1,8,40,1,2
5220201,1,32,2025,5,2,11,1,4,69,2,2
5220202,2,33,2025,4,2,1,2,4,10,2,4
5220301,1,36,2025,5,2,10,1,8,75,1,1
5220302,2,38,2025,5,2,10,1,8,79,1,1
5220401,1,30,2025,5,2,11,1,4,37,1,1
5220402,2,27,2025,5,2,1,2,4,37,1,1
5260001,1,62,2025,5,2,8,1,8,55,1,1
5260002,2,60,2025,5,2,8,1,8,55,1,1
5260004,2,28,2025,5,1,7,1,8,65,1,1
5280001,1,60,2025,5,2,10,1,8,55,1,1
5280002,2,56,2025,5,2,4,1,8,55,1,1
5280003,1,34,2025,5,1,8,1,8,55,1,2
5320001,1,63,2025,4,2,7,1,8,48,1,2
5320002,2,56,2025,4,2,1,1,8,45,1,2
5320004,1,27,2025,5,1,7,1,8,45,1,2
5320101,1,31,2025,5,2,7,1,8,69,1,2
5320102,2,29,2025,5,2,7,1,8,69,1,1
5330001,1,60,2025,5,2,11,1,8,52,1,3
5330002,2,58,2025,4,2,5,1,8,45,1,2
5330005,2,27,2025,5,1,8,1,8,69,1,1
5340001,1,64,2025,3,2,8,1,8,55,1,1
5340002,2,60,2025,4,2,5,1,8,38,1,1
5350001,1,65,2025,4,2,6,1,8,52,1,3
5350002,2,62,2025,4,2,5,1,8,52,1,3
5360001,1,68,2025,4,2,6,1,8,51,1,3
5360002,2,65,2025,4,2,6,1,8,51,1,3
5380001,1,46,2025,5,2,18,1,4,40,1,1
5380002,2,45,2025,5,2,1,2,4,30,1,1
5380003,2,21,2025,5,1,1,2,4,44,1,1
5380004,1,20,2025,5,1,1,2,4,19,1,1
5390001,2,53,2025,5,2,8,1,8,60,1,2
5390002,1,52,2025,5,2,17,1,8,60,1,2
5390003,2,21,2025,5,1,2,2,8,55,1,2
5390004,2,18,2025,4,1,1,2,8,55,1,2
5400001,1,53,2025,5,2,11,1,8,100,1,1
5400002,2,52,2025,5,2,6,1,8,38,1,1
5400003,2,24,2025,5,1,6,1,8,28,1,1
5400004,1,20,2025,5,1,1,2,8,100,1,1
5410001,1,55,2025,5,2,8,1,8,8,1,4
5410002,2,52,2025,5,2,5,1,8,8,1,4
5410003,2,20,2025,5,1,1,2,8,8,1,4
5410004,1,17,2025,4,1,1,2,8,8,1,4
5410005,2,48,2025,5,1,6,1,8,57,1,1
5410006,2,90,2025,2,3,1,2,8,5,1, 
5430001,1,51,2025,5,2,14,1,8,27,1,2
5430002,2,50,2025,5,2,6,1,8,34,1,2
5430003,2,20,2025,5,1,3,2,8,35,1,2
5430004,1,15,2025,3,1,1,2,8,40,1,2
5440001,1,50,2025,6,2,12,1,8,55,1,1
5440002,2,44,2025,4,2,1,2,8,55,1,1
5440003,1,18,2025,4,1,1,2,8,45,1,1
5440004,1,16,2025,4,1,1,2,8,45,1,1
5450001,1,52,2025,4,2,10,1,8,50,1,3
5450002,2,50,2025,4,2,1,2,8,35,1,3
5450003,1,19,2025,4,1,1,2,8,50,1,3
5460002,2,83,2025,2,3,3,2,8,15,1, 
5470002,2,86,2025,2,3,2,2,1,25,1,2
5500002,2,85,2025,2,3,3,2,1,28,1,3
5510001,1,79,2025,3,2,5,1,1,9,1,3
5510002,2,76,2025,2,2,1,2,1,9,1,3
5520002,2,90,2025,3,3,3,2,1,9,2,4
5520003,2,56,2025,4,4,5,1,1,56,2,3
5530001,1,55,2025,6,2,12,1,1,63,2,1
5530002,2,50,2025,5,2,6,1,1,40,2,1
5530004,2,21,2025,5,1,1,2,1,58,2,2
5540001,1,62,2025,5,2,10,1,1,60,1,1
5540002,2,64,2025,5,2,1,2,1,48,1,1
5550001,2,70,2025,2,3,3,1,1,41,1,3
5550002,2,79,2025,2,3,3,1,1,41,1,3
5570001,1,61,2025,4,2,9,1,1,48,1,2
5570002,2,53,2025,3,2,1,1,1,55,2,2
5580001,1,53,2025,5,2,10,1,1,55,1,3
5580002,2,51,2025,5,2,1,2,1,59,2,3
5590001,1,48,2025,5,2,9,1,1,48,1,2
5590002,2,50,2025,5,2,1,2,1,54,2,2
5600001,1,69,2025,5,2,10,1,1,50,1,1
5600002,2,62,2025,5,2,1,2,1,40,1,1
5670002,2,54,2025,4,2,1,2,8,45,1,2
5670004,1,23,2025,5,1,1,2,8,55,1,2
5680001,2,54,2025,5,1,6,1,8,53,1,1
5690001,1,72,2025,4,2,8,1,1,48,1,3
5690002,2,70,2025,4,2,1,2,1,39,2,2
5700002,2,85,2025,2,3,1,2,1,34,1,3
5700003,1,43,2025,4,1,8,1,1,48,1,3
5720001,1,82,2025,2,2,1,2,1,56,1,2
5720002,2,73,2025,2,2,5,1,1,56,1,2
5720004,1,26,2025,5,1,1,2,1,63,1,2
5730001,1,70,2025,4,2,5,1,1,28,1,2
5740001,1,49,2025,5,2,8,1,8,60,1,2
5740002,2,50,2025,5,2,1,2,8,50,1,2
5750001,1,58,2025,4,2,7,1,8,35,1,2
5750002,2,55,2025,4,2,1,2,8,45,1,2
5750003,1,21,2025,5,1,1,2,8,50,1,2
5750004,1,20,2025,5,1,1,2,8,55,1,2
5780001,2,71,2025,3,2,1,2,1,33,1,1
5780002,2,36,2025,5,1,7,1,1,83,1,1
5790001,2,81,2025,2,3,7,1,1,30,1,1
5800001,1,62,2025,5,2,10,1,1,40,1,1
5800002,2,62,2025,5,2,1,2,1,43,1,1
5800003,1,32,2025,5,1,8,1,1,49,2,1
5830001,1,62,2025,5,2,11,1,1,44,2,2
5830002,2,60,2025,5,2,1,2,1,50,1,1
5830003,1,30,2025,5,1,8,1,1,44,2,1
5840001,1,65,2025,5,2,11,1,1,48,1,3
5840002,2,62,2025,4,2,1,2,1,50,1,1
5860001,1,60,2025,5,2,9,1,1,55,1,1
5860002,2,58,2025,5,2,1,2,1,79,2,1
5870001,2,69,2025,5,1,7,1,1,40,2,1
5880001,1,66,2025,5,2,9,1,1,45,1,2
5880002,2,59,2025,4,2,1,2,1,48,1,1
5890001,1,59,2025,4,2,9,1,1,38,1,2
5890002,2,58,2025,4,2,1,2,1,36,1,2
5930001,1,62,2025,5,2,7,2,8,40,1,1
5930002,2,58,2025,4,2,1,2,8,25,1,1
5930003,1,32,2025,6,1,12,1,8,110,1,1
5930004,1,29,2025,5,1,8,1,8,62,1,1
5960001,1,61,2025,4,2,9,1,1,64,1,2
5960002,2,61,2025,4,2,7,1,1,48,1,2
5960004,2,33,2025,5,1,7,1,1,62,1,2
5970001,2,66,2025,4,4,6,1,1,45,1,3
5970003,2,35,2025,4,1,7,1,1,50,1,2
5990001,1,80,2025,2,3,3,2,1,32,1,2
6000001,2,85,2025,2,3,3,2,1,32,1,3
6010001,2,68,2025,4,4,5,1,1,32,1,1
6030001,1,54,2025,4,2,11,1,1,42,1,1
6030002,2,53,2025,4,2,7,1,1,55,1,1
6030004,1,21,2025,5,1,1,2,1,69,1,1
6040001,1,60,2025,4,4,8,1,1,35,1,3
6040003,1,32,2025,5,1,8,1,1,48,1,3
6040004,2,30,2025,5,1,8,1,1,45,1,1
6050001,2,67,2025,2,2,5,1,1,34,1,1
6050002,1,70,2025,3,2,6,1,1,34,1,1
6060001,1,57,2025,4,2,7,1,1,65,1,3
6060003,2,31,2025,4,2,7,1,1,62,1,3
6060004,2,56,2025,4,2,7,1,1,65,1,3
6070001,1,48,2025,4,2,8,1,1,34,1,1
6070002,2,45,2025,4,2,8,1,1,34,1,1
6070003,2,6,2025,2,1,1,2,1,15,1,1
6120001,1,47,2025,5,2,13,1,8,39,1,4
6120002,2,43,2025,4,2,6,1,8,29,1,4
6120003,2,13,2025,3,1,1,2,8,16,1,4
6120004,1,11,2025,2,1,1,2,8,9,1,2
6150002,2,42,2025,5,2,7,1,4,65,1,3
6150003,1,18,2025,4,1,1,2,4,69,1,3
6200001,1,62,2025,5,2,6,1,4,59,1,2
6200002,2,61,2025,4,2,1,2,4,59,1,2
6200101,1,42,2025,6,2,11,1,8,55,1,1
6200102,2,33,2025,6,2,3,1,8,55,1,1
6200201,1,36,2025,5,2,12,1,4,54,1,2
6200202,2,32,2025,5,2,6,1,4,77,1,2
6230002,2,56,2025,4,2,5,1,4,56,1,2
6260001,1,52,2025,6,2,12,1,8,65,1,2
6260002,2,47,2025,5,4,8,1,8,65,1,3
6260004,2,84,2025,4,3,1,2,8,25,1,3
6270001,1,46,2025,4,2,8,1,8,55,1,1
6270002,2,45,2025,4,2,6,1,8,50,1,1
6280001,1,48,2025,5,2,10,1,8,70,1,3
6280002,2,48,2025,4,2,1,2,8,60,1,3
6290001,1,57,2025,5,2,9,1,8,50,1,1
6290002,2,49,2025,5,2,6,1,8,39,1,1
6310001,2,57,2025,4,4,1,2,8,40,2,3
6310002,1,34,2025,4,1,6,1,8,51,2,3
6310003,1,30,2025,4,1,7,1,8,52,2,1
6330001,1,46,2025,5,2,8,1,8,85,1,3
6330002,2,45,2025,5,2,1,2,8,50,1,3
6340001,1,46,2025,4,2,7,1,8,60,1,1
6340002,2,45,2025,4,2,7,1,8,60,1,1
6360001,1,61,2025,5,2,10,1,8,75,1,1
6360002,2,56,2025,6,2,1,2,8,60,1,1
6370001,1,52,2025,5,2,12,1,8,70,1,3
6370002,2,51,2025,5,2,1,2,8,50,1,3
6380001,1,89,2025,3,3,1,2,8,9,1,3
6380003,1,59,2025,4,4,9,1,8,55,1,3
6390001,1,81,2025,4,2,5,1,1,12,1,2
6390002,2,82,2025,5,2,1,2,1,12,1,2
6400001,1,83,2025,3,2,6,2,8,35,2,3
6400002,2,78,2025,3,2,2,2,8,35,2,3
6420002,2,79,2025,2,3,3,2,8,20,2, 
6430001,2,68,2025,4,4,1,2,8,35,1,3
6430002,1,51,2025,4,1,6,1,8,45,1,3
6440001,2,70,2025,4,3,5,1,8,33,1,2
6470001,1,70,2025,3,2,6,1,8,48,1,1
6470002,2,64,2025,3,2,6,1,8,56,1,1
6480003,2,29,2025,5,1,6,1,8,200,2,1
6480004,2,26,2025,4,1,5,1,8,191,2,1
6480005,1,24,2025,5,1,6,1,8,150,2,3
6500002,2,84,2025,2,3,5,2,8,20,2, 
6500003,1,67,2025,4,4,2,2,8,40,2,1
6520001,1,51,2025,4,2,9,1,8,60,1,1
6520002,2,47,2025,4,2,1,2,8,50,1,1
6530001,1,44,2025,5,2,9,1,8,60,1,1
6530002,2,45,2025,6,2,8,1,8,55,1,1
6540001,1,48,2025,4,2,9,1,8,55,2,1
6540002,2,49,2025,5,2,3,2,8,47,2,3
6550001,1,49,2025,5,2,5,1,1,42,1,1
6550002,2,47,2025,5,2,9,1,1,40,1,1
6580001,1,51,2025,5,2,10,1,8,50,1,1
6580002,2,48,2025,5,2,1,2,8,45,1,1
6650001,1,60,2025,5,2,9,1,8,45,1,3
6650002,2,58,2025,6,2,6,1,8,34,1,3
6650003,1,23,2025,5,1,1,2,8,45,1,3
6660002,2,60,2025,4,2,5,1,1,47,1,3
6660003,2,36,2025,5,1,13,1,1,64,1,3
6670001,1,53,2025,5,2,12,1,1,64,1,3
6670002,2,50,2025,4,2,1,2,1,28,1,3
6690001,2,51,2025,4,2,1,2,1,38,1,2
6690003,2,21,2025,5,1,1,2,1,38,1,2
6690004,2,19,2025,5,1,1,2,1,33,1,2
6700002,2,52,2025,5,2,1,2,1,37,1,2
