id,gender,birth_year,mar,income,job,region,phone_usage_per_m,mobile_bundle,telecom,year,telcom_changed,churn_status_2,churn_status_num_2
63610001,1,1948,3,1,0,10,2,0,3,2024,1,SKT_churned,10
63610001,1,1948,2,2,0,10,5,0,3,2025,0,LGU_stay,3
63630001,0,1971,2,10,1,10,8,1,1,2017,0,SKT_stay,1
63630001,0,1971,2,9,1,10,8,0,1,2018,0,SKT_stay,1
63630001,0,1971,2,13,1,10,7,1,1,2019,0,SKT_stay,1
63630001,0,1971,2,8,1,10,8,1,1,2020,0,SKT_stay,1
63630001,0,1971,2,10,1,10,5,1,1,2021,0,SKT_stay,1
63630001,0,1971,2,10,1,10,7,1,1,2022,0,SKT_stay,1
63630001,0,1971,2,11,1,10,6,1,3,2023,1,SKT_churned,10
63630001,0,1971,2,11,1,10,5,1,3,2024,0,LGU_stay,3
63630001,0,1971,2,9,1,10,6,1,2,2025,1,LGU_churned,30
63630002,1,1972,2,5,1,10,6,1,1,2017,0,SKT_stay,1
63630002,1,1972,2,5,1,10,6,0,1,2018,0,SKT_stay,1
63630002,1,1972,2,5,1,10,5,1,1,2019,0,SKT_stay,1
63630002,1,1972,2,5,1,10,4,1,1,2020,0,SKT_stay,1
63630002,1,1972,2,5,1,10,9,1,1,2021,0,SKT_stay,1
63630002,1,1972,2,5,1,10,7,1,1,2022,0,SKT_stay,1
63630002,1,1972,2,5,1,10,5,1,3,2023,1,SKT_churned,10
63630002,1,1972,2,5,1,10,5,1,3,2024,0,LGU_stay,3
63630002,1,1972,2,1,0,10,6,1,2,2025,1,LGU_churned,30
63630003,1,2003,1,1,0,10,5,1,1,2017,0,SKT_stay,1
63630003,1,2003,1,1,0,10,8,0,1,2018,0,SKT_stay,1
63630003,1,2003,1,1,0,10,6,1,1,2019,0,SKT_stay,1
63630003,1,2003,1,1,0,10,5,1,1,2020,0,SKT_stay,1
63630003,1,2003,1,1,0,10,8,1,1,2021,0,SKT_stay,1
63630003,1,2003,1,1,0,10,5,1,1,2022,0,SKT_stay,1
63630003,1,2003,1,1,0,10,5,1,3,2023,1,SKT_churned,10
63630003,1,2003,1,1,0,10,6,1,3,2024,0,LGU_stay,3
63630003,1,2003,1,1,0,10,5,1,2,2025,1,LGU_churned,30
63640001,0,1967,2,9,1,10,5,1,3,2017,0,LGU_stay,3
63640001,0,1967,2,6,1,10,4,1,3,2018,0,LGU_stay,3
63640001,0,1967,2,7,1,10,4,1,3,2019,0,LGU_stay,3
63640001,0,1967,2,7,1,10,4,1,3,2020,0,LGU_stay,3
63640001,0,1967,2,8,1,10,6,1,3,2021,0,LGU_stay,3
63640001,0,1967,2,9,1,10,6,1,3,2022,0,LGU_stay,3
63640001,0,1967,2,9,1,10,6,1,3,2023,0,LGU_stay,3
63640001,0,1967,2,8,1,10,5,1,3,2024,0,LGU_stay,3
63640001,0,1967,2,9,1,10,6,1,3,2025,0,LGU_stay,3
63640002,1,1977,2,4,1,10,5,1,3,2017,0,LGU_stay,3
63640002,1,1977,2,5,1,10,4,1,3,2018,0,LGU_stay,3
63640002,1,1977,2,5,1,10,5,1,3,2019,0,LGU_stay,3
63640002,1,1977,2,7,1,10,4,1,3,2020,0,LGU_stay,3
63640002,1,1977,2,5,1,10,6,1,3,2021,0,LGU_stay,3
63640002,1,1977,2,5,1,10,5,1,3,2022,0,LGU_stay,3
63640002,1,1977,2,7,1,10,5,1,3,2023,0,LGU_stay,3
63640002,1,1977,2,6,1,10,5,1,3,2024,0,LGU_stay,3
63640002,1,1977,2,7,1,10,6,1,3,2025,0,LGU_stay,3
63650002,1,1973,2,4,1,10,6,1,1,2017,0,SKT_stay,1
63650002,1,1973,2,6,1,10,5,1,1,2018,0,SKT_stay,1
63650002,1,1973,2,6,1,10,4,0,1,2019,0,SKT_stay,1
63650002,1,1973,2,5,1,10,5,1,1,2020,0,SKT_stay,1
63650002,1,1973,2,5,1,10,4,1,1,2021,0,SKT_stay,1
63650002,1,1973,2,5,1,10,5,1,1,2022,0,SKT_stay,1
63650002,1,1973,2,5,1,10,5,1,1,2023,0,SKT_stay,1
63650002,1,1973,2,5,1,10,5,1,1,2024,0,SKT_stay,1
63650002,1,1973,2,5,1,10,4,1,1,2025,0,SKT_stay,1
63660002,1,1957,2,1,0,10,4,0,3,2017,0,LGU_stay,3
63660002,1,1957,2,1,0,10,2,0,3,2018,0,LGU_stay,3
63660002,1,1957,2,1,0,10,4,0,2,2019,1,LGU_churned,30
63660002,1,1957,2,1,0,10,4,0,2,2020,0,KT_stay,2
63660002,1,1957,2,2,0,10,3,0,3,2021,1,KT_churned,20
63660002,1,1957,2,4,1,10,5,0,2,2022,1,LGU_churned,30
63660002,1,1957,2,1,0,10,5,0,2,2023,0,KT_stay,2
63660002,1,1957,2,1,0,10,4,0,3,2024,1,KT_churned,20
63660002,1,1957,2,2,0,10,4,1,3,2025,0,LGU_stay,3
63720001,0,1965,2,9,1,10,7,1,2,2017,0,KT_stay,2
63720001,0,1965,2,9,1,10,9,1,3,2018,1,KT_churned,20
63720001,0,1965,2,7,1,10,6,1,2,2019,1,LGU_churned,30
63720001,0,1965,2,1,0,10,4,1,2,2020,0,KT_stay,2
63720001,0,1965,2,4,0,10,5,1,2,2021,0,KT_stay,2
63720001,0,1965,2,1,0,10,7,1,2,2022,0,KT_stay,2
63720001,0,1965,2,3,0,10,6,1,2,2023,0,KT_stay,2
63720001,0,1965,2,2,0,10,4,1,2,2024,0,KT_stay,2
63720001,0,1965,2,1,0,10,9,1,2,2025,0,KT_stay,2
63720002,1,1965,2,1,1,10,5,0,1,2017,0,SKT_stay,1
63720002,1,1965,2,5,1,10,3,0,1,2018,0,SKT_stay,1
63720002,1,1965,2,1,1,10,4,0,3,2019,1,SKT_churned,10
63720002,1,1965,2,1,0,10,4,1,3,2020,0,LGU_stay,3
63720002,1,1965,2,5,1,10,4,0,3,2021,0,LGU_stay,3
63720002,1,1965,2,1,0,10,5,0,1,2022,1,LGU_churned,30
63720002,1,1965,2,1,0,10,4,1,1,2023,0,SKT_stay,1
63720002,1,1965,2,1,0,10,4,0,1,2024,0,SKT_stay,1
63720002,1,1965,2,4,1,10,4,0,3,2025,1,SKT_churned,10
63780001,0,1975,2,11,1,10,9,1,3,2017,0,LGU_stay,3
63780001,0,1975,2,9,1,10,7,1,3,2018,0,LGU_stay,3
63780001,0,1975,2,11,1,10,7,1,3,2019,0,LGU_stay,3
63780001,0,1975,2,11,1,10,7,1,3,2020,0,LGU_stay,3
63780001,0,1975,2,13,1,10,7,1,3,2021,0,LGU_stay,3
63780001,0,1975,2,10,1,10,7,1,3,2022,0,LGU_stay,3
63780001,0,1975,2,10,1,10,7,1,3,2023,0,LGU_stay,3
63780001,0,1975,2,10,1,10,6,1,3,2024,0,LGU_stay,3
63780001,0,1975,2,8,1,10,11,1,3,2025,0,LGU_stay,3
63780002,1,1979,2,1,0,10,5,0,3,2017,0,LGU_stay,3
63780002,1,1979,2,1,0,10,4,1,3,2018,0,LGU_stay,3
63780002,1,1979,2,1,0,10,6,1,3,2019,0,LGU_stay,3
63780002,1,1979,2,1,0,10,4,1,3,2020,0,LGU_stay,3
63780002,1,1979,2,1,0,10,4,1,3,2021,0,LGU_stay,3
63780002,1,1979,2,1,0,10,7,1,3,2022,0,LGU_stay,3
63780002,1,1979,2,6,1,10,6,1,3,2023,0,LGU_stay,3
63780002,1,1979,2,6,1,10,5,1,3,2024,0,LGU_stay,3
63780002,1,1979,2,7,1,10,6,1,3,2025,0,LGU_stay,3
63820001,0,1979,2,9,1,10,5,1,1,2017,0,SKT_stay,1
63820001,0,1979,2,9,1,10,5,1,1,2018,0,SKT_stay,1
63820001,0,1979,2,8,1,10,5,1,1,2019,0,SKT_stay,1
63820001,0,1979,2,9,1,10,4,1,1,2020,0,SKT_stay,1
63820001,0,1979,2,9,1,10,5,1,1,2021,0,SKT_stay,1
63820001,0,1979,2,9,1,10,5,1,1,2022,0,SKT_stay,1
63820001,0,1979,2,9,1,10,5,1,1,2023,0,SKT_stay,1
63820001,0,1979,2,9,1,10,5,1,1,2024,0,SKT_stay,1
63820001,0,1979,2,10,1,10,6,1,1,2025,0,SKT_stay,1
63820002,1,1982,2,1,0,10,4,1,1,2017,0,SKT_stay,1
63820002,1,1982,2,1,0,10,4,1,1,2018,0,SKT_stay,1
63820002,1,1982,2,1,0,10,5,1,1,2019,0,SKT_stay,1
63820002,1,1982,2,1,0,10,4,1,1,2020,0,SKT_stay,1
63820002,1,1982,2,1,0,10,4,1,1,2021,0,SKT_stay,1
63820002,1,1982,2,1,0,10,4,1,1,2022,0,SKT_stay,1
63820002,1,1982,2,1,0,10,5,1,1,2023,0,SKT_stay,1
63820002,1,1982,2,5,1,10,5,1,1,2024,0,SKT_stay,1
63820002,1,1982,2,5,1,10,5,1,1,2025,0,SKT_stay,1
63840001,0,1959,2,10,1,10,7,0,1,2017,0,SKT_stay,1
63840001,0,1959,2,9,1,10,5,0,1,2018,0,SKT_stay,1
63840001,0,1959,2,9,1,10,6,0,1,2019,0,SKT_stay,1
63840001,0,1959,2,9,1,10,5,0,1,2020,0,SKT_stay,1
63840001,0,1959,2,9,1,10,4,0,1,2021,0,SKT_stay,1
63840001,0,1959,2,3,0,10,4,1,2,2022,1,SKT_churned,10
63840001,0,1959,2,4,0,10,5,1,2,2023,0,KT_stay,2
63840001,0,1959,2,2,0,10,3,1,4,2024,1,KT_churned,20
63840001,0,1959,2,3,0,10,3,1,4,2025,0,MVNO_stay,4
63850001,0,1951,2,5,1,10,4,1,1,2017,0,SKT_stay,1
63850001,0,1951,2,4,1,10,3,1,1,2018,0,SKT_stay,1
63850001,0,1951,2,4,1,10,3,1,2,2019,1,SKT_churned,10
63850001,0,1951,2,4,1,10,3,1,2,2020,0,KT_stay,2
63850001,0,1951,2,4,1,10,4,1,1,2021,1,KT_churned,20
63850001,0,1951,2,5,1,10,4,1,1,2022,0,SKT_stay,1
63850001,0,1951,2,5,1,10,4,0,1,2023,0,SKT_stay,1
63850001,0,1951,2,4,1,10,4,0,1,2024,0,SKT_stay,1
63850001,0,1951,2,4,1,10,4,0,1,2025,0,SKT_stay,1
63850002,1,1949,2,1,0,10,4,1,1,2017,0,SKT_stay,1
63850002,1,1949,2,1,0,10,3,1,1,2018,0,SKT_stay,1
63850002,1,1949,2,1,0,10,3,1,2,2019,1,SKT_churned,10
63850002,1,1949,2,1,0,10,3,1,2,2020,0,KT_stay,2
63850002,1,1949,2,2,0,10,4,1,1,2021,1,KT_churned,20
63850002,1,1949,2,2,0,10,4,1,1,2022,0,SKT_stay,1
63850002,1,1949,2,2,0,10,4,0,1,2023,0,SKT_stay,1
63850002,1,1949,2,2,0,10,3,0,1,2024,0,SKT_stay,1
63850002,1,1949,2,2,0,10,4,0,1,2025,0,SKT_stay,1
63860001,0,1964,2,7,1,10,5,1,1,2017,0,SKT_stay,1
63860001,0,1964,2,6,1,10,4,1,3,2018,1,SKT_churned,10
63860001,0,1964,2,7,1,10,4,1,3,2019,0,LGU_stay,3
63860001,0,1964,2,7,1,10,5,1,1,2020,1,LGU_churned,30
63860001,0,1964,2,6,1,10,5,1,3,2021,1,SKT_churned,10
63860001,0,1964,2,8,1,10,5,1,1,2022,1,LGU_churned,30
63860001,0,1964,2,9,1,10,5,1,1,2023,0,SKT_stay,1
63860001,0,1964,2,8,1,10,4,1,1,2024,0,SKT_stay,1
63860001,0,1964,2,8,1,10,5,1,1,2025,0,SKT_stay,1
63860002,1,1969,2,5,1,10,5,1,1,2017,0,SKT_stay,1
63860002,1,1969,2,4,1,10,4,1,3,2018,1,SKT_churned,10
63860002,1,1969,2,5,1,10,4,1,3,2019,0,LGU_stay,3
63860002,1,1969,2,7,1,10,4,1,1,2020,1,LGU_churned,30
63860002,1,1969,2,5,1,10,5,1,3,2021,1,SKT_churned,10
63860002,1,1969,2,6,1,10,5,1,1,2022,1,LGU_churned,30
63860002,1,1969,2,7,1,10,5,1,1,2023,0,SKT_stay,1
63860002,1,1969,2,7,1,10,4,1,1,2024,0,SKT_stay,1
63860002,1,1969,2,6,1,10,4,1,1,2025,0,SKT_stay,1
63860003,0,1997,1,1,0,10,6,0,3,2017,0,LGU_stay,3
63860003,0,1997,1,1,0,10,4,0,2,2018,1,LGU_churned,30
63860003,0,1997,1,1,0,10,5,1,3,2019,1,KT_churned,20
63860003,0,1997,1,1,0,10,6,1,3,2020,0,LGU_stay,3
63860003,0,1997,1,1,0,10,5,0,2,2021,1,LGU_churned,30
63860003,0,1997,1,1,0,10,5,1,2,2022,0,KT_stay,2
63860003,0,1997,1,3,1,10,5,1,2,2023,0,KT_stay,2
63860003,0,1997,1,3,1,10,5,1,1,2024,1,KT_churned,20
63860003,0,1997,1,7,1,10,7,0,2,2025,1,SKT_churned,10
63880001,1,1958,3,1,0,10,4,1,2,2017,0,KT_stay,2
63880001,1,1958,3,1,0,10,3,1,2,2018,0,KT_stay,2
63880001,1,1958,3,3,1,10,4,1,2,2019,0,KT_stay,2
63880001,1,1958,3,1,0,10,4,1,2,2020,0,KT_stay,2
63880001,1,1958,3,1,0,1,5,1,2,2021,0,KT_stay,2
63880001,1,1958,3,1,0,1,6,1,2,2022,0,KT_stay,2
63880001,1,1958,3,3,1,1,5,1,2,2023,0,KT_stay,2
63880001,1,1958,3,2,0,1,4,1,2,2024,0,KT_stay,2
63880001,1,1958,3,2,0,1,6,1,2,2025,0,KT_stay,2
63880002,0,1992,1,6,1,10,8,1,2,2017,0,KT_stay,2
63880002,0,1992,1,6,1,10,5,1,2,2018,0,KT_stay,2
63880002,0,1992,1,6,1,10,5,1,2,2019,0,KT_stay,2
63880002,0,1992,1,7,1,10,6,1,2,2020,0,KT_stay,2
63880002,0,1992,1,7,1,1,6,1,2,2021,0,KT_stay,2
63880002,0,1992,1,7,1,1,7,1,2,2022,0,KT_stay,2
63880002,0,1992,1,8,1,1,6,1,2,2023,0,KT_stay,2
63880002,0,1992,1,8,1,1,6,1,2,2024,0,KT_stay,2
63880002,0,1992,1,8,1,1,10,1,2,2025,0,KT_stay,2
63890002,1,1948,2,1,0,10,4,0,1,2017,0,SKT_stay,1
63890002,1,1948,2,1,0,10,3,0,1,2018,0,SKT_stay,1
63890002,1,1948,2,1,0,10,3,0,1,2019,0,SKT_stay,1
63890002,1,1948,2,2,1,10,3,0,1,2020,0,SKT_stay,1
63890002,1,1948,2,2,0,10,3,0,1,2021,0,SKT_stay,1
63890002,1,1948,2,2,0,10,3,0,1,2022,0,SKT_stay,1
63890002,1,1948,2,2,0,10,4,0,1,2023,0,SKT_stay,1
63890002,1,1948,2,2,0,10,3,0,1,2024,0,SKT_stay,1
63890002,1,1948,2,2,0,10,3,0,1,2025,0,SKT_stay,1
63900001,0,1950,2,5,1,10,5,0,2,2017,0,KT_stay,2
63900001,0,1950,2,4,1,10,4,1,2,2018,0,KT_stay,2
63900001,0,1950,2,3,0,10,4,1,1,2019,1,KT_churned,20
63900001,0,1950,2,4,1,10,4,1,1,2020,0,SKT_stay,1
63900001,0,1950,2,2,0,10,4,1,2,2021,1,SKT_churned,10
63900001,0,1950,2,3,0,10,4,1,2,2022,0,KT_stay,2
63900001,0,1950,2,4,0,10,5,1,1,2023,1,KT_churned,20
63900001,0,1950,2,2,0,10,5,1,1,2024,0,SKT_stay,1
63900001,0,1950,2,2,0,10,4,1,1,2025,0,SKT_stay,1
63900002,1,1953,2,1,0,10,5,0,2,2017,0,KT_stay,2
63900002,1,1953,2,1,0,10,4,1,2,2018,0,KT_stay,2
63900002,1,1953,2,1,0,10,4,1,1,2019,1,KT_churned,20
63900002,1,1953,2,1,0,10,4,1,1,2020,0,SKT_stay,1
63900002,1,1953,2,2,0,10,4,1,2,2021,1,SKT_churned,10
63900002,1,1953,2,2,0,10,4,1,2,2022,0,KT_stay,2
63900002,1,1953,2,1,0,10,4,1,1,2023,1,KT_churned,20
63900002,1,1953,2,2,0,10,5,1,1,2024,0,SKT_stay,1
63900002,1,1953,2,2,0,10,3,1,1,2025,0,SKT_stay,1
63900003,1,1982,2,6,1,10,6,0,2,2017,0,KT_stay,2
63900003,1,1982,2,7,1,10,5,1,2,2018,0,KT_stay,2
63900003,1,1982,2,7,1,10,6,1,1,2019,1,KT_churned,20
63900003,1,1982,2,7,1,10,6,1,1,2020,0,SKT_stay,1
63900003,1,1982,2,8,1,10,5,0,1,2021,0,SKT_stay,1
63900003,1,1982,2,8,1,10,5,1,2,2022,1,SKT_churned,10
63900003,1,1982,2,8,1,10,5,1,1,2023,1,KT_churned,20
63900003,1,1982,2,8,1,10,5,1,1,2024,0,SKT_stay,1
63900003,1,1982,2,8,1,10,5,1,1,2025,0,SKT_stay,1
63910001,0,1965,2,8,1,10,8,1,2,2017,0,KT_stay,2
63910001,0,1965,2,6,1,10,8,1,3,2018,1,KT_churned,20
63910001,0,1965,2,5,1,10,4,1,3,2019,0,LGU_stay,3
63910001,0,1965,2,7,1,10,8,1,3,2020,0,LGU_stay,3
63910001,0,1965,2,8,1,10,6,1,1,2021,1,LGU_churned,30
63910001,0,1965,2,7,1,10,6,1,3,2022,1,SKT_churned,10
63910001,0,1965,2,7,1,10,5,1,1,2023,1,LGU_churned,30
63910001,0,1965,2,7,1,10,6,1,1,2024,0,SKT_stay,1
63910001,0,1965,2,7,1,10,6,1,1,2025,0,SKT_stay,1
63910002,1,1970,2,3,1,10,8,1,2,2017,0,KT_stay,2
63910002,1,1970,2,4,1,10,6,1,2,2018,0,KT_stay,2
63910002,1,1970,2,4,1,10,5,1,3,2019,1,KT_churned,20
63910002,1,1970,2,5,1,10,8,1,3,2020,0,LGU_stay,3
63910002,1,1970,2,6,1,10,6,1,3,2021,0,LGU_stay,3
63910002,1,1970,2,5,1,10,6,1,3,2022,0,LGU_stay,3
63910002,1,1970,2,5,1,10,7,1,1,2023,1,LGU_churned,30
63910002,1,1970,2,6,1,10,6,1,1,2024,0,SKT_stay,1
63910002,1,1970,2,1,0,10,7,1,1,2025,0,SKT_stay,1
63910004,1,2000,1,1,0,10,6,1,1,2017,0,SKT_stay,1
63910004,1,2000,1,1,0,10,5,1,3,2018,1,SKT_churned,10
63910004,1,2000,1,1,0,10,4,1,3,2019,0,LGU_stay,3
63910004,1,2000,1,5,1,10,6,1,3,2020,0,LGU_stay,3
63910004,1,2000,1,5,1,10,6,1,1,2021,1,LGU_churned,30
63910004,1,2000,1,1,0,10,7,1,3,2022,1,SKT_churned,10
63910004,1,2000,1,1,0,10,8,1,1,2023,1,LGU_churned,30
63910004,1,2000,1,1,0,10,6,1,1,2024,0,SKT_stay,1
63910004,1,2000,1,1,0,10,5,1,1,2025,0,SKT_stay,1
63920001,0,1974,2,8,1,10,8,1,1,2017,0,SKT_stay,1
63920001,0,1974,2,8,1,10,8,1,1,2018,0,SKT_stay,1
63920001,0,1974,2,7,1,10,7,1,1,2019,0,SKT_stay,1
63920001,0,1974,2,7,1,10,8,1,1,2020,0,SKT_stay,1
63920001,0,1974,2,9,1,10,6,1,1,2021,0,SKT_stay,1
63920001,0,1974,2,8,1,10,6,1,1,2022,0,SKT_stay,1
63920001,0,1974,2,9,1,10,4,1,1,2023,0,SKT_stay,1
63920001,0,1974,2,9,1,10,9,1,1,2024,0,SKT_stay,1
63920001,0,1974,2,9,1,10,8,1,1,2025,0,SKT_stay,1
63920002,1,1983,2,1,0,10,9,1,1,2017,0,SKT_stay,1
63920002,1,1983,2,4,1,10,8,1,1,2018,0,SKT_stay,1
63920002,1,1983,2,4,1,10,8,1,1,2019,0,SKT_stay,1
63920002,1,1983,2,5,1,10,8,1,1,2020,0,SKT_stay,1
63920002,1,1983,2,5,1,10,6,1,1,2021,0,SKT_stay,1
63920002,1,1983,2,1,0,10,9,1,1,2022,0,SKT_stay,1
63920002,1,1983,2,1,0,10,9,1,1,2023,0,SKT_stay,1
63920002,1,1983,2,4,1,10,6,1,1,2024,0,SKT_stay,1
63920002,1,1983,2,5,1,10,5,1,1,2025,0,SKT_stay,1
63950001,0,1968,2,7,1,10,8,1,1,2017,0,SKT_stay,1
63950001,0,1968,2,7,1,10,8,0,1,2018,0,SKT_stay,1
63950001,0,1968,2,5,1,10,5,1,1,2019,0,SKT_stay,1
63950001,0,1968,2,8,1,10,8,1,1,2020,0,SKT_stay,1
63950001,0,1968,2,10,1,10,7,1,1,2021,0,SKT_stay,1
63950001,0,1968,2,8,1,10,7,1,1,2022,0,SKT_stay,1
63950001,0,1968,2,9,1,10,9,1,1,2023,0,SKT_stay,1
63950001,0,1968,2,9,1,10,7,1,3,2024,1,SKT_churned,10
63950001,0,1968,2,9,1,10,7,1,3,2025,0,LGU_stay,3
63950002,1,1970,2,3,1,10,6,1,1,2017,0,SKT_stay,1
63950002,1,1970,2,4,1,10,6,1,2,2018,1,SKT_churned,10
63950002,1,1970,2,4,1,10,5,1,1,2019,1,KT_churned,20
63950002,1,1970,2,5,1,10,8,1,1,2020,0,SKT_stay,1
63950002,1,1970,2,6,1,10,6,1,1,2021,0,SKT_stay,1
63950002,1,1970,2,5,1,10,5,1,1,2022,0,SKT_stay,1
63950002,1,1970,2,5,1,10,5,1,1,2023,0,SKT_stay,1
63950002,1,1970,2,6,1,10,6,1,3,2024,1,SKT_churned,10
63950002,1,1970,2,7,1,10,6,1,3,2025,0,LGU_stay,3
63950003,1,2000,1,1,0,10,5,1,1,2017,0,SKT_stay,1
63950003,1,2000,1,1,0,10,5,0,1,2018,0,SKT_stay,1
63950003,1,2000,1,1,0,10,6,1,1,2019,0,SKT_stay,1
63950003,1,2000,1,3,1,10,5,1,1,2020,0,SKT_stay,1
63950003,1,2000,1,1,0,10,6,1,1,2021,0,SKT_stay,1
63950003,1,2000,1,1,0,10,8,1,1,2022,0,SKT_stay,1
63950003,1,2000,1,1,0,10,9,1,1,2023,0,SKT_stay,1
63950003,1,2000,1,2,0,10,5,1,3,2024,1,SKT_churned,10
63950003,1,2000,1,1,0,10,5,1,3,2025,0,LGU_stay,3
64010001,1,1966,4,1,0,10,4,1,2,2017,0,KT_stay,2
64010001,1,1966,4,1,0,10,4,0,1,2018,1,KT_churned,20
64010001,1,1966,4,1,0,10,4,1,3,2019,1,SKT_churned,10
64010001,1,1966,3,1,0,10,6,1,2,2020,1,LGU_churned,30
64010001,1,1966,3,1,0,10,7,0,1,2021,1,KT_churned,20
64010001,1,1966,3,1,0,10,5,1,2,2022,1,SKT_churned,10
64010001,1,1966,3,1,0,10,7,1,3,2023,1,KT_churned,20
64010001,1,1966,3,1,0,10,7,1,2,2024,1,LGU_churned,30
64010001,1,1966,3,1,0,10,6,1,1,2025,1,KT_churned,20
64010002,0,1991,1,6,1,10,7,1,2,2017,0,KT_stay,2
64010002,0,1991,1,5,1,10,6,0,1,2018,1,KT_churned,20
64010002,0,1991,1,6,1,10,5,1,3,2019,1,SKT_churned,10
64010002,0,1991,1,7,1,10,6,1,1,2020,1,LGU_churned,30
64010002,0,1991,1,6,1,10,8,0,1,2021,0,SKT_stay,1
64010002,0,1991,1,7,1,10,7,1,2,2022,1,SKT_churned,10
64010002,0,1991,1,7,1,10,7,1,3,2023,1,KT_churned,20
64010002,0,1991,1,7,1,10,8,1,2,2024,1,LGU_churned,30
64010002,0,1991,1,7,1,10,7,1,1,2025,1,KT_churned,20
64010003,0,1993,1,1,0,10,7,1,2,2017,0,KT_stay,2
64010003,0,1993,1,1,0,10,7,0,1,2018,1,KT_churned,20
64010003,0,1993,1,1,0,10,5,1,3,2019,1,SKT_churned,10
64010003,0,1993,1,6,1,10,6,1,2,2020,1,LGU_churned,30
64010003,0,1993,1,6,1,10,8,0,1,2021,1,KT_churned,20
64010003,0,1993,1,6,1,10,7,1,3,2022,1,SKT_churned,10
64010003,0,1993,1,6,1,10,8,1,3,2023,0,LGU_stay,3
64010003,0,1993,1,7,1,10,7,1,2,2024,1,LGU_churned,30
64010003,0,1993,1,7,1,10,6,1,1,2025,1,KT_churned,20
64040002,1,1956,2,1,0,10,7,1,1,2017,0,SKT_stay,1
64040002,1,1956,2,1,0,10,6,0,2,2018,1,SKT_churned,10
64040002,1,1956,2,1,0,10,5,0,2,2019,0,KT_stay,2
64040002,1,1956,2,2,0,10,4,0,2,2020,0,KT_stay,2
64040002,1,1956,2,1,0,10,6,1,3,2021,1,KT_churned,20
64040002,1,1956,2,1,0,10,4,0,2,2022,1,LGU_churned,30
64040002,1,1956,2,1,0,10,5,0,1,2023,1,KT_churned,20
64040002,1,1956,2,1,0,10,5,0,2,2024,1,SKT_churned,10
64040002,1,1956,2,1,0,10,5,1,2,2025,0,KT_stay,2
64050001,0,1976,2,8,1,10,7,1,2,2017,0,KT_stay,2
64050001,0,1976,2,6,1,10,6,0,3,2018,1,KT_churned,20
64050001,0,1976,2,8,1,10,5,1,3,2019,0,LGU_stay,3
64050001,0,1976,2,9,1,6,6,1,3,2020,0,LGU_stay,3
64050001,0,1976,2,9,1,6,7,1,1,2021,1,LGU_churned,30
64050001,0,1976,2,10,1,6,7,1,3,2022,1,SKT_churned,10
64050001,0,1976,2,11,1,6,8,1,1,2023,1,LGU_churned,30
64050001,0,1976,2,10,1,6,8,1,1,2024,0,SKT_stay,1
64050001,0,1976,2,11,1,6,6,1,2,2025,1,SKT_churned,10
64050002,1,1983,2,1,0,10,6,1,2,2017,0,KT_stay,2
64050002,1,1983,2,1,0,10,5,0,1,2018,1,KT_churned,20
64050002,1,1983,2,1,0,10,4,1,3,2019,1,SKT_churned,10
64050002,1,1983,2,1,0,6,6,1,3,2020,0,LGU_stay,3
64050002,1,1983,2,1,0,6,7,1,1,2021,1,LGU_churned,30
64050002,1,1983,2,1,0,6,6,1,3,2022,1,SKT_churned,10
64050002,1,1983,2,1,0,6,8,1,1,2023,1,LGU_churned,30
64050002,1,1983,2,1,0,6,6,1,1,2024,0,SKT_stay,1
64050002,1,1983,2,1,0,6,6,1,2,2025,1,SKT_churned,10
64070001,0,1958,2,6,1,10,4,1,2,2017,0,KT_stay,2
64070001,0,1958,2,6,1,10,5,0,2,2018,0,KT_stay,2
64070001,0,1958,2,6,1,10,4,1,2,2019,0,KT_stay,2
64070001,0,1958,2,6,1,10,6,1,3,2020,1,KT_churned,20
64070001,0,1958,2,7,1,10,6,0,2,2021,1,LGU_churned,30
64070001,0,1958,2,8,1,10,6,1,3,2022,1,KT_churned,20
64070001,0,1958,2,6,1,10,5,1,1,2023,1,LGU_churned,30
64070001,0,1958,2,7,1,10,5,0,2,2024,1,SKT_churned,10
64070001,0,1958,2,7,1,10,6,1,1,2025,1,KT_churned,20
64070002,1,1962,2,1,0,10,4,1,2,2017,0,KT_stay,2
64070002,1,1962,2,1,0,10,6,0,2,2018,0,KT_stay,2
64070002,1,1962,2,1,0,10,4,1,3,2019,1,KT_churned,20
64070002,1,1962,2,1,0,10,5,1,3,2020,0,LGU_stay,3
64070002,1,1962,2,1,0,10,6,0,2,2021,1,LGU_churned,30
64070002,1,1962,2,1,0,10,5,1,3,2022,1,KT_churned,20
64070002,1,1962,2,1,0,10,5,1,1,2023,1,LGU_churned,30
64070002,1,1962,2,1,0,10,6,0,2,2024,1,SKT_churned,10
64070002,1,1962,2,1,0,10,6,1,1,2025,1,KT_churned,20
64070003,0,1985,1,6,1,10,7,1,2,2017,0,KT_stay,2
64070003,0,1985,1,6,1,10,6,0,1,2018,1,KT_churned,20
64070003,0,1985,1,7,1,10,6,1,1,2019,0,SKT_stay,1
64070003,0,1985,1,8,1,10,7,1,3,2020,1,SKT_churned,10
64070003,0,1985,1,6,1,10,9,0,1,2021,1,LGU_churned,30
64070003,0,1985,1,8,1,10,7,1,3,2022,1,SKT_churned,10
64070003,0,1985,1,9,1,10,9,1,1,2023,1,LGU_churned,30
64070003,0,1985,1,10,1,10,8,0,1,2024,0,SKT_stay,1
